,0_RF,1_XGB,2_LGBM,3_ExtraTrees,6_RF,7_XGB,8_LGBM,9_ExtraTrees,12_RF,13_XGB,14_LGBM,15_ExtraTrees,18_RF,19_XGB,20_LGBM,21_ExtraTrees,24_RF,25_XGB,26_LGBM,27_ExtraTrees,30_RF,31_XGB,32_LGBM,33_ExtraTrees,36_RF,37_XGB,38_LGBM,39_ExtraTrees,42_RF,43_XGB,44_LGBM,45_ExtraTrees,48_RF,49_XGB,50_LGBM,51_ExtraTrees,54_RF,55_XGB,56_LGBM,57_ExtraTrees,MEAN,MEDIAN
217485_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175664322739939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12921639065509183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006169570573227143,0.0
200050_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0064760486435611634,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.006114282279341717,0.0
212597_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611452682610901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08301737404057344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104066057541589,0.0
212293_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.005681888589294921,0.00609442827798506,0.0
204679_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24254444134740058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006063611033685015,0.0
201270_x_at,0.0,0.0,0.0,0.06510133377592885,0.1315087297426359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03806225193774887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005816470722209015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060122196544630645,0.0
204353_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399749075030643,0.0,0.0,0.0,0.005999372687576608,0.0
210085_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23975840589068492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005993960147267123,0.0
214949_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394311530651534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005985778826628835,0.0
206376_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
214632_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
212633_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
210544_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
207213_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
210156_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
200604_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
203290_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
206749_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
217583_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
221079_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
204031_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
208937_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
207791_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
202857_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
219484_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
200898_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
219447_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
212255_s_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
204088_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
204130_at,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0059523810632526875,0.0
218643_s_at,0.0,0.0,0.0,0.12602146344396178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037282652842486413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10703037959244566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005919502708016402,0.0
220153_at,0.0,0.0,0.0,0.018730203970934067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04496308849205324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813086194172322,0.0,0.0,0.0,0.06417324708066122,0.0,0.0,0.0,0.0,0.005899935037134293,0.0
202811_at,0.0,0.0,0.0,0.1198682559934814,0.0,0.0,0.0,0.059721097790558196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05523266172435173,0.0,0.0,0.0,0.0,0.005870550387709783,0.0
212919_at,0.0,0.0,0.0,0.14225978775929413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08407605893553612,0.0,0.0,0.0,0.0,0.0,0.0,0.006653667912211735,0.0,0.0,0.0,0.0,0.00582473786517605,0.0
220195_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11492557921231908,0.0,0.0,0.0,0.0,0.11726450430878954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005804752088027715,0.0
222209_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08544815645387323,0.0,0.0,0.0,0.14669175734241968,0.0,0.0,0.0,0.0,0.005803497844907322,0.0
201995_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321139255814278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005802848139535695,0.0
206363_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23173601699449844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005793400424862461,0.0
207657_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14123681732379298,0.0,0.0,0.0,0.08963845559144304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057718818228809,0.0
209498_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230501769770924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057625442442731,0.0
217521_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889638056884872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19092597803504086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057455589650972395,0.0
220413_at,0.0,0.0,0.0,0.22881727873351823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720431968337956,0.0
211663_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315689276470583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197070103949381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005715975789910982,0.0
220723_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22833976556328475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005708494139082119,0.0
201604_s_at,0.0,0.0,0.0,0.22684703331811726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005671175832952931,0.0
222192_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21922740822969755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004864472342488313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005602297014304647,0.0
203805_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1473541633219653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07594052800820908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558236728325436,0.0
208875_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03128824331428494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479004336440838,0.04251024094321375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005542472947539562,0.0
214508_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208494737180927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005521236842952317,0.0
222060_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012371381241014334,0.0,0.0,0.0,0.18784820887399664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020231544170103068,0.005511278357127851,0.0
201538_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200398592166469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005500996480416172,0.0
213800_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176249819726416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00544062454931604,0.0
220189_s_at,0.0,0.0,0.0,0.06493454867291401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11159449994064288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04063800175171513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054291762591318,0.0
201555_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21659775474583287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005414943868645822,0.0
203376_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203233847841653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515610731563434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032925929792161454,0.0,0.0,0.0,0.005412983535673034,0.0
216470_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19869373113975444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017368653566596243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005401559617658767,0.0
218924_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21590305089343792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005397576272335948,0.0
201149_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254999307506915,0.0,0.0,0.0,0.0,0.0,0.0,0.13225054760365457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005370013516968093,0.0
213182_x_at,0.0,0.0,0.0,0.15990343524707792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006983415121502179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04779592148846816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005367069296426207,0.0
206149_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21448303136754107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005362075784188527,0.0
202095_s_at,0.0,0.0,0.0,0.09412826979040705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12011340462744508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005356041860446303,0.0
203000_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21401422959977368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005350355739994342,0.0
208897_s_at,0.0,0.0,0.0,0.1388619795765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744846612854172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333666021548945,0.0
213604_at,0.0,0.0,0.0,0.21299333564979944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005324833391244986,0.0
212037_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017154704304297073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944790915703605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00529084489686644,0.0
219770_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09151772922638327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11976626933608824,0.005282099964061787,0.0
202844_s_at,0.0,0.0,0.0,0.0,0.057316409647728724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09119031234066947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06215438228812282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005266527606913025,0.0
212009_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589031605017987,0.0,0.0,0.1734289236445608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005232980992368517,0.0
213708_s_at,0.0,0.0,0.0,0.2087410841493299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005218527103733247,0.0
203491_s_at,0.0,0.0,0.0,0.20862726035841989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005215681508960497,0.0
218511_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818702048684572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05869182546935862,0.0,0.0,0.0,0.0,0.060266135505039474,0.0,0.0,0.0,0.005178624536531095,0.0
