,1_XGB,3_ExtraTrees,7_XGB,9_ExtraTrees,13_XGB,15_ExtraTrees,19_XGB,21_ExtraTrees,25_XGB,27_ExtraTrees,31_XGB,33_ExtraTrees,37_XGB,39_ExtraTrees,43_XGB,45_ExtraTrees,49_XGB,51_ExtraTrees,55_XGB,57_ExtraTrees,MEAN,MEDIAN
205232_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885451677642678,0.0,0.0,0.049427258388213394,0.0
222037_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392935286395221,0.0,0.0,0.0,0.4472297555676302,0.0,0.0,0.0,0.0,0.0,0.0,0.04932616421035761,0.0
203547_at,0.0,0.15701337268595816,0.0,0.0,0.0,0.4590836709111149,0.0,0.3631548838050228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04896259637010479,0.0
211478_s_at,0.07692307,0.2077196038347727,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.04884751636079076,0.07692307233810425
201105_at,0.0,0.0,0.0,0.6882800075540108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845818963799271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04864309519669689,0.0
231042_s_at,0.0,0.0,0.0,0.1737581636353703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78584653538607,0.0,0.0,0.0,0.0,0.0,0.0,0.047980234951072016,0.0
1560625_s_at,0.0,0.0,0.0,0.0,0.0,0.39444440327127395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520047878676965,0.0,0.0,0.0,0.0,0.0,0.0,0.04732245955694852,0.0
221526_x_at,0.0,0.0,0.0,0.17658594411876047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34361281948698574,0.0,0.0,0.0,0.0,0.0,0.42414845158817605,0.0,0.0,0.04721736075969611,0.0
209676_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.5536784853823523,0.038461536,0.0,0.038461536,0.0,0.04691469235364368,0.038461536169052124
226743_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277723396137976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04638861698068988,0.0
218638_s_at,0.0,0.0,0.0,0.3546494386436498,0.0,0.0,0.0,0.0,0.0,0.5665204232337493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04605849309386996,0.0
206499_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992227324240172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320073903208841,0.045964831781642915,0.0
208456_s_at,0.0,0.0,0.0,0.24180722763256207,0.0,0.0,0.0,0.0,0.0,0.675185341574526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04584962846035441,0.0
210942_s_at,0.0,0.0,0.0,0.598509370429443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30898371197109664,0.04537465412002698,0.0
1560581_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.3820553543501712,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.13432086063063614,0.04504957883356643,0.038461536169052124
201801_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38051972903069964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200085694060577,0.0,0.0,0.045026414921837864,0.0
1568713_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18911323976647698,0.0,0.0,0.0,0.7093260047610603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044921962226376864,0.0
215784_at,0.0,0.24223734318458193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538831243246632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04480602337546226,0.0
37384_at,0.0,0.31890035043618525,0.0,0.0,0.0,0.0,0.0,0.5660390290239254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044246968973005535,0.0
222393_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900433900273432,0.0,0.29257666677478483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044131002840106404,0.0
225751_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846946659719007,0.0,0.39752922398621454,0.04411119449790576,0.0
90610_at,0.038461536,0.21972535737463247,0.038461536,0.0,0.038461536,0.0,0.038461536,0.27747424189489756,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.044090748048002566,0.038461536169052124
1556352_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6461232273587277,0.0,0.0,0.0,0.0,0.0,0.23378471571876566,0.0,0.0,0.0,0.0,0.04399539715387467,0.0
203015_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720775881568495,0.0,0.0,0.0,0.0,0.0,0.0,0.04360387940784248,0.0
238622_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8711348197491225,0.0,0.0,0.04355674098745613,0.0
244251_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023991860797005,0.0,0.3655035629391968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043395137450944865,0.0
219578_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855236103708626,0.0,0.0,0.0,0.0,0.0,0.17892531599273492,0.0,0.0,0.0,0.0,0.043222446318179876,0.0
1552674_at,0.0,0.0,0.0,0.0,0.0,0.4567606465700798,0.0,0.0,0.0,0.3947466251672436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257536358686617,0.0
203974_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8469189061482016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234594530741008,0.0
1557755_at,0.0,0.0,0.0,0.0,0.0,0.45713912724554423,0.0,0.0,0.0,0.38888040513502775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042300976619028596,0.0
233754_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697410315386993,0.0,0.0,0.0,0.4741734260832015,0.0,0.0,0.04219572288109504,0.0
204078_at,0.0,0.0,0.0,0.0,0.0,0.32912558065427544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126208225864124,0.0,0.0,0.04208732016203439,0.0
235597_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44692088026955107,0.0,0.3911253718953216,0.0,0.0,0.04190231260824363,0.0
232286_at,0.0,0.0,0.0,0.0,0.0,0.13585737225944586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994125847839896,0.0,0.0,0.041763497852171774,0.0
204689_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563128771427838,0.0,0.0,0.0,0.2709336808337461,0.04136232789882649,0.0
217025_s_at,0.0,0.2665635685816797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561520698904507,0.0,0.0,0.04113578192360652,0.0
206923_at,0.0,0.0,0.0,0.28372473474519183,0.0,0.0,0.0,0.0,0.0,0.5376325680524782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041067865139883496,0.0
203692_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157133598037667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04078566799018833,0.0
41329_at,0.0,0.0,0.0,0.287733152330274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142505867372095,0.0,0.0,0.04009918695337418,0.0
212356_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.40488182755087476,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.0394748594620698,0.038461536169052124
219693_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28123008941218863,0.0,0.0,0.0,0.0,0.0,0.5078755883881668,0.0,0.0,0.0,0.0,0.0,0.0,0.039455283890017775,0.0
243993_at,0.0,0.0,0.0,0.3986863095338931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39007827723211314,0.0,0.0,0.03943822933830031,0.0
209543_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875492982515894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937746491257947,0.0
240674_at,0.038461536,0.40126223306567055,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.03929387973780959,0.038461536169052124
241421_at,0.0,0.0,0.0,0.40145841523184383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3843308830510964,0.0,0.0,0.0,0.0,0.03928946491414701,0.0
203925_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319330450215462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531926909706232,0.0,0.0,0.038626157059304264,0.0
204857_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
233222_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1552277_a_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
228272_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1563906_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1552269_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
200032_s_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
237772_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
203646_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1320_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
221293_s_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
213906_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
204591_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
218324_s_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
223725_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
203399_x_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
214243_s_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
228551_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
241310_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1553224_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1552256_a_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
241721_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
1562540_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
203688_at,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.07692307,0.0,0.038461536169052124,0.038461536169052124
228098_s_at,0.0,0.41049517360212057,0.0,0.0,0.0,0.0,0.0,0.3577172519772824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038410621278970145,0.0
218641_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914028958947179,0.0,0.2764463375571255,0.0,0.0,0.03839246167259217,0.0
207086_x_at,0.0,0.0,0.0,0.0,0.0,0.4212727790925547,0.0,0.3450323827449267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03831525809187407,0.0
207375_s_at,0.0,0.0,0.0,0.0,0.0,0.3307099625577557,0.0,0.0,0.0,0.4343970862963113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03825535244270335,0.0
229380_at,0.0,0.0,0.0,0.3913112609117551,0.0,0.0,0.0,0.0,0.0,0.2848564410974199,0.0,0.0,0.0,0.08371588328274751,0.0,0.0,0.0,0.0,0.0,0.0,0.037994179264596126,0.0
214950_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593500204904268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03796750102452134,0.0
230252_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581472615496873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037907363077484366,0.0
227743_at,0.0,0.4439697472353444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30936676872365854,0.037666825797950144,0.0
1556944_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211882889436382,0.0,0.0,0.0,0.2284316234514617,0.0,0.0,0.037480995619755,0.0
241723_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7459748541990494,0.0,0.0,0.0,0.0,0.0,0.0,0.03729874270995247,0.0
222996_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44851530736090783,0.0,0.0,0.0,0.0,0.0,0.2951350828513747,0.0,0.0,0.0,0.0,0.0,0.0,0.037182519510614125,0.0
1564435_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741975974501191,0.03709879872505955,0.0
1555292_at,0.0,0.345160429863939,0.0,0.0,0.0,0.3955777645349463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037036909719944264,0.0
204513_s_at,0.0,0.0,0.0,0.0,0.0,0.7366550570491456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03683275285245728,0.0
1563473_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.35130706471798223,0.038461536,0.0,0.036796121320425174,0.038461536169052124
221523_s_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.3459565417223438,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.036528595170643254,0.038461536169052124
225102_at,0.0,0.3933092536738406,0.0,0.0,0.0,0.0,0.0,0.3348623378970381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03640857957854394,0.0
223627_at,0.0,0.0,0.0,0.0,0.0,0.27669049741592594,0.0,0.4498290154819592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632597564489426,0.0
240663_at,0.0,0.24160003668899088,0.0,0.0,0.0,0.481615844262391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361607940475691,0.0
205269_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23561441880057496,0.0,0.0,0.0,0.0,0.0,0.4816026637171555,0.0,0.0,0.0,0.0,0.0,0.0,0.03586085412588652,0.0
1568799_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825134631156109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33315326286582286,0.03578333629907169,0.0
207069_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859989510734328,0.0,0.3271702401384846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035658459560595865,0.0
231729_s_at,0.0,0.7122011414578029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035610057072890146,0.0
211628_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304122955975836,0.0,0.0,0.0,0.2799300332860556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03551711644418196,0.0
215399_s_at,0.0,0.0,0.0,0.3855475215329499,0.0,0.0,0.0,0.32446501149799817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03550062665154741,0.0
235099_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062236853451055,0.0,0.0,0.0,0.0,0.0,0.0,0.035311184267255276,0.0
203859_s_at,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.0,0.038461536,0.3154082739123314,0.038461536,0.0,0.03500118178014263,0.038461536169052124
203297_s_at,0.0,0.0,0.0,0.0,0.0,0.20591843829404655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49234211658817023,0.0,0.0,0.034913027744110835,0.0
209000_s_at,0.0,0.48294431792369436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21362302203635128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03482836699800228,0.0
207467_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962650188674577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034813250943372884,0.0
203186_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6910354094755938,0.0,0.0,0.0,0.0,0.03455177047377969,0.0
212558_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869518056875645,0.0,0.0,0.03434759028437823,0.0
230060_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684679013705082,0.0,0.0,0.0,0.0,0.0,0.0,0.0342339506852541,0.0
212507_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24045350176959507,0.0,0.0,0.0,0.0,0.0,0.4431036904416243,0.0,0.0,0.03417785961056097,0.0
207779_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42376900658294564,0.0,0.0,0.0,0.2596817052303011,0.0,0.0,0.0,0.0,0.034172535590662335,0.0
1554555_a_at,0.0,0.0,0.0,0.2763086535971515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069173779716031,0.0,0.0,0.0,0.0,0.03416130157843773,0.0
215564_at,0.0,0.0,0.0,0.0,0.0,0.2815547377362635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009790611611847,0.0,0.0,0.03412668994487241,0.0
212350_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6787427377804375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03393713688902188,0.0
221933_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475614601457469,0.0,0.0,0.0,0.0,0.0,0.3293545124462837,0.0,0.0,0.0,0.0,0.0,0.0,0.033845798629601534,0.0
215195_at,0.0,0.0,0.0,0.0,0.0,0.6765427536931964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382713768465982,0.0
218115_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329037118809591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34506629622796753,0.03370517075187793,0.0
201021_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43987973692150245,0.0,0.0,0.0,0.22421758566106312,0.0,0.0,0.0,0.0,0.03320486612912828,0.0
219918_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631857694551901,0.0,0.0,0.0,0.0,0.0,0.0,0.03315928847275951,0.0
213589_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611814388819919,0.0,0.0,0.03305907194409959,0.0
217788_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059906992783373,0.0,0.1542028602784445,0.0,0.0,0.0,0.0,0.0,0.0,0.03300967797783909,0.0
240145_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37779241901952854,0.0,0.2819173642020155,0.0,0.0,0.0,0.0,0.0329854891610772,0.0
218802_at,0.0,0.0,0.0,0.0,0.0,0.4281279277303192,0.0,0.23126112160074339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032969452466553126,0.0
227030_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4558187361352345,0.0,0.0,0.0,0.0,0.0,0.2016949123882563,0.0,0.0,0.03287568242617454,0.0
230689_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22740737786378631,0.0,0.0,0.0,0.42969610870178493,0.0,0.0,0.032855174328278565,0.0
200677_at,0.0,0.0,0.0,0.10929787840689686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460359058318872,0.0,0.0,0.0,0.0,0.032766689211939204,0.0
235405_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548183288087762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03274091644043881,0.0
229276_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529669773449764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03264834886724882,0.0
212269_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652832858085624,0.0,0.0,0.0326416429042812,0.0
