,59_SVM,59_LR,MEAN,MEDIAN
226757_at,-1.2408154861082308,-0.32401577641274937,-0.7824156312604901,-0.7824156312604901
226757_at,-1.2408154861082308,-0.32401577641274937,-0.7824156312604901,-0.7824156312604901
218353_at,-1.3407807185764198,-0.22263148283023887,-0.7817061007033294,-0.7817061007033294
218353_at,-1.3407807185764198,-0.22263148283023887,-0.7817061007033294,-0.7817061007033294
207819_s_at,-1.1460404752558335,-0.41094264108617184,-0.7784915581710027,-0.7784915581710027
207819_s_at,-1.1460404752558335,-0.41094264108617184,-0.7784915581710027,-0.7784915581710027
223477_s_at,-1.2256996941226235,-0.32982400887987523,-0.7777618515012493,-0.7777618515012493
223477_s_at,-1.2256996941226235,-0.32982400887987523,-0.7777618515012493,-0.7777618515012493
241300_at,-1.0927706721745831,-0.4539117487332481,-0.7733412104539156,-0.7733412104539156
241300_at,-1.0927706721745831,-0.4539117487332481,-0.7733412104539156,-0.7733412104539156
228531_at,-1.333005296505069,-0.2124172102250994,-0.7727112533650842,-0.7727112533650842
228531_at,-1.333005296505069,-0.2124172102250994,-0.7727112533650842,-0.7727112533650842
232379_at,-1.256082289742508,-0.28363093722107124,-0.7698566134817896,-0.7698566134817896
232379_at,-1.256082289742508,-0.28363093722107124,-0.7698566134817896,-0.7698566134817896
225113_at,-1.2117349574003313,-0.3197620829667376,-0.7657485201835345,-0.7657485201835345
225113_at,-1.2117349574003313,-0.3197620829667376,-0.7657485201835345,-0.7657485201835345
211084_x_at,-1.3126044380933641,-0.21777773521458926,-0.7651910866539767,-0.7651910866539767
211084_x_at,-1.3126044380933641,-0.21777773521458926,-0.7651910866539767,-0.7651910866539767
227375_at,-1.2745879463462335,-0.2505492799522585,-0.762568613149246,-0.762568613149246
227375_at,-1.2745879463462335,-0.2505492799522585,-0.762568613149246,-0.762568613149246
207871_s_at,-0.9823420595140726,-0.5391974732311225,-0.7607697663725976,-0.7607697663725976
207871_s_at,-0.9823420595140726,-0.5391974732311225,-0.7607697663725976,-0.7607697663725976
207688_s_at,-1.2941680497383357,-0.22086104758402805,-0.7575145486611818,-0.7575145486611818
207688_s_at,-1.2941680497383357,-0.22086104758402805,-0.7575145486611818,-0.7575145486611818
203680_at,-1.0847692812135672,-0.42826763650278143,-0.7565184588581744,-0.7565184588581744
203680_at,-1.0847692812135672,-0.42826763650278143,-0.7565184588581744,-0.7565184588581744
210292_s_at,-1.200611906404094,-0.3081727181376061,-0.7543923122708501,-0.7543923122708501
210292_s_at,-1.200611906404094,-0.3081727181376061,-0.7543923122708501,-0.7543923122708501
1556527_a_at,-1.0550508918356618,-0.44813344231224406,-0.7515921670739529,-0.7515921670739529
1556527_a_at,-1.0550508918356618,-0.44813344231224406,-0.7515921670739529,-0.7515921670739529
1555158_at,-1.1624131891599083,-0.34003468426569183,-0.7512239367128001,-0.7512239367128001
1555158_at,-1.1624131891599083,-0.34003468426569183,-0.7512239367128001,-0.7512239367128001
227905_s_at,-1.2110423924210545,-0.28672150018622483,-0.7488819463036397,-0.7488819463036397
227905_s_at,-1.2110423924210545,-0.28672150018622483,-0.7488819463036397,-0.7488819463036397
212196_at,-1.11237829219829,-0.3852927933163577,-0.7488355427573239,-0.7488355427573239
212196_at,-1.11237829219829,-0.3852927933163577,-0.7488355427573239,-0.7488355427573239
220282_at,-1.1875641453861676,-0.308258944554629,-0.7479115449703984,-0.7479115449703984
220282_at,-1.1875641453861676,-0.308258944554629,-0.7479115449703984,-0.7479115449703984
227250_at,-1.0443316429629204,-0.4504754370554139,-0.7474035400091671,-0.7474035400091671
227250_at,-1.0443316429629204,-0.4504754370554139,-0.7474035400091671,-0.7474035400091671
232555_at,-1.0373577705439794,-0.45425066170286504,-0.7458042161234222,-0.7458042161234222
232555_at,-1.0373577705439794,-0.45425066170286504,-0.7458042161234222,-0.7458042161234222
218276_s_at,-1.1648226243044661,-0.3163753070569687,-0.7405989656807175,-0.7405989656807175
218276_s_at,-1.1648226243044661,-0.3163753070569687,-0.7405989656807175,-0.7405989656807175
202445_s_at,-1.202384749189163,-0.27512999899923835,-0.7387573740942007,-0.7387573740942007
202445_s_at,-1.202384749189163,-0.27512999899923835,-0.7387573740942007,-0.7387573740942007
235644_at,-0.9167773347937422,-0.5504693138279342,-0.7336233243108382,-0.7336233243108382
235644_at,-0.9167773347937422,-0.5504693138279342,-0.7336233243108382,-0.7336233243108382
1560051_at,-1.0554095349584407,-0.40618021095841494,-0.7307948729584278,-0.7307948729584278
1560051_at,-1.0554095349584407,-0.40618021095841494,-0.7307948729584278,-0.7307948729584278
207275_s_at,-1.1347222246601423,-0.3264336856409035,-0.7305779551505229,-0.7305779551505229
207275_s_at,-1.1347222246601423,-0.3264336856409035,-0.7305779551505229,-0.7305779551505229
203716_s_at,-1.0933865569920955,-0.366009387728679,-0.7296979723603872,-0.7296979723603872
203716_s_at,-1.0933865569920955,-0.366009387728679,-0.7296979723603872,-0.7296979723603872
206923_at,-0.9017651092315865,-0.5573731385157578,-0.7295691238736721,-0.7295691238736721
206923_at,-0.9017651092315865,-0.5573731385157578,-0.7295691238736721,-0.7295691238736721
215195_at,-0.8484728752826003,-0.6003873712575374,-0.7244301232700688,-0.7244301232700688
215195_at,-0.8484728752826003,-0.6003873712575374,-0.7244301232700688,-0.7244301232700688
204779_s_at,-1.0206626475917435,-0.4263127456169542,-0.7234876966043489,-0.7234876966043489
204779_s_at,-1.0206626475917435,-0.4263127456169542,-0.7234876966043489,-0.7234876966043489
213906_at,-0.7944754147137597,-0.6524311312972754,-0.7234532730055175,-0.7234532730055175
213906_at,-0.7944754147137597,-0.6524311312972754,-0.7234532730055175,-0.7234532730055175
225255_at,-1.049268226415409,-0.3950627063248613,-0.7221654663701351,-0.7221654663701351
225255_at,-1.049268226415409,-0.3950627063248613,-0.7221654663701351,-0.7221654663701351
209406_at,-1.0793997083491778,-0.358839380510801,-0.7191195444299894,-0.7191195444299894
209406_at,-1.0793997083491778,-0.358839380510801,-0.7191195444299894,-0.7191195444299894
224994_at,-1.11220855892505,-0.3233134708362376,-0.7177610148806439,-0.7177610148806439
224994_at,-1.11220855892505,-0.3233134708362376,-0.7177610148806439,-0.7177610148806439
224534_at,-1.100154569013673,-0.33386472006050716,-0.71700964453709,-0.71700964453709
224534_at,-1.100154569013673,-0.33386472006050716,-0.71700964453709,-0.71700964453709
214008_at,-1.0927587707579185,-0.33977547517832535,-0.7162671229681219,-0.7162671229681219
214008_at,-1.0927587707579185,-0.33977547517832535,-0.7162671229681219,-0.7162671229681219
1557493_x_at,-1.1665130288415633,-0.2554550831996805,-0.7109840560206219,-0.7109840560206219
1557493_x_at,-1.1665130288415633,-0.2554550831996805,-0.7109840560206219,-0.7109840560206219
239952_at,-0.948827689299148,-0.464927396624968,-0.706877542962058,-0.706877542962058
239952_at,-0.948827689299148,-0.464927396624968,-0.706877542962058,-0.706877542962058
208536_s_at,-0.9327717736273549,-0.4797833946039933,-0.7062775841156741,-0.7062775841156741
208536_s_at,-0.9327717736273549,-0.4797833946039933,-0.7062775841156741,-0.7062775841156741
220518_at,-1.1031912048666683,-0.30816332191831475,-0.7056772633924915,-0.7056772633924915
220518_at,-1.1031912048666683,-0.30816332191831475,-0.7056772633924915,-0.7056772633924915
1558143_a_at,-0.9104455108599558,-0.5005096816246167,-0.7054775962422863,-0.7054775962422863
1558143_a_at,-0.9104455108599558,-0.5005096816246167,-0.7054775962422863,-0.7054775962422863
227687_at,-1.0849999265455428,-0.322555088853762,-0.7037775076996524,-0.7037775076996524
227687_at,-1.0849999265455428,-0.322555088853762,-0.7037775076996524,-0.7037775076996524
201212_at,-0.8864593700966353,-0.5172719796496034,-0.7018656748731193,-0.7018656748731193
201212_at,-0.8864593700966353,-0.5172719796496034,-0.7018656748731193,-0.7018656748731193
1567241_at,-1.2336755416575556,-0.16791813838876804,-0.7007968400231618,-0.7007968400231618
1567241_at,-1.2336755416575556,-0.16791813838876804,-0.7007968400231618,-0.7007968400231618
232650_at,-1.0231788583200168,-0.37404082314139264,-0.6986098407307046,-0.6986098407307046
232650_at,-1.0231788583200168,-0.37404082314139264,-0.6986098407307046,-0.6986098407307046
217502_at,-1.009342794555825,-0.38533240237929844,-0.6973375984675618,-0.6973375984675618
217502_at,-1.009342794555825,-0.38533240237929844,-0.6973375984675618,-0.6973375984675618
228555_at,-1.0171835770528606,-0.376468611164089,-0.6968260941084747,-0.6968260941084747
228555_at,-1.0171835770528606,-0.376468611164089,-0.6968260941084747,-0.6968260941084747
236973_at,-1.0010662580418528,-0.38964010781031744,-0.6953531829260851,-0.6953531829260851
