,0_RF,1_XGB,3_ExtraTrees,6_RF,7_XGB,9_ExtraTrees,12_RF,13_XGB,15_ExtraTrees,18_RF,19_XGB,21_ExtraTrees,24_RF,25_XGB,27_ExtraTrees,30_RF,31_XGB,33_ExtraTrees,36_RF,37_XGB,39_ExtraTrees,42_RF,43_XGB,45_ExtraTrees,48_RF,49_XGB,51_ExtraTrees,54_RF,55_XGB,57_ExtraTrees,MEAN,MEDIAN
238178_at,0.4168026482964063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006449424975888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059517205611872494,0.0,0.0,0.0,0.03589882654686225,0.0
208879_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900383504519031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29560704477821204,0.0,0.0,0.0,0.0,0.0,0.0,0.38517440666364655,0.0,0.0,0.0,0.0,0.0,0.03569399339645873,0.0
201498_at,0.0,0.0,0.0852453250193346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46722808194885984,0.39506722496599317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05908365054582032,0.0,0.059464302671687536,0.035536286171723185,0.0
219716_at,0.24757104928245327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06864682187909117,0.0,0.0,0.0,0.0,0.0,0.06015547762511255,0.0,0.0,0.0,0.0,0.0,0.43905630832378467,0.2502784576634036,0.0,0.0,0.0,0.0,0.0,0.03552360382579484,0.0
216626_at,0.0302808828475016,0.0,0.0,0.0,0.0,0.07471162537224486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48837202045612177,0.0,0.0,0.0,0.0,0.0,0.3596349806421546,0.0,0.10985823740844092,0.0,0.0,0.0,0.03542859155754879,0.0
203518_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352600374573254,0.0,0.0,0.0,0.0,0.0,0.2042078108785635,0.0,0.0,0.0,0.0,0.0,0.09987234532184204,0.09506074793549607,0.0,0.08398950016087901,0.0,0.0,0.25532556732220424,0.0,0.0,0.2857655263126516,0.03531605117963207,0.0
243418_at,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.18816216830874427,0.013513514,0.3717285438795677,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.08311383999138468,0.0,0.013513514,0.06096901454768216,0.21889335047208142,0.013513514,0.0,0.0,0.013513514,0.0,0.035266735186893654,0.013513513840734959
211714_x_at,0.0,0.0,0.0,0.0,0.0,0.20504178686341334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3534859603205574,0.49721548113030184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035191440943809084,0.0
223278_at,0.0,0.0,0.0,0.0,0.0,0.0,0.15926299145681475,0.0,0.01593676980546262,0.0,0.0,0.0,0.0,0.0,0.10261823079367133,0.09773856172456777,0.0,0.0,0.0,0.0,0.0,0.2669470744995727,0.0,0.0,0.4118764134862075,0.0,0.0,0.0,0.0,0.0,0.03514600139220989,0.0
239543_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262334624444303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752029210835003,0.03612999864095178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787878022676738,0.0,0.0,0.0,0.035081844881214304,0.0
203627_at,0.0,0.0,0.0,0.036288335402983075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008844689054125972,0.0,0.0,0.22706926426288407,0.0,0.0,0.23128394962010884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22230537972701517,0.0,0.0,0.3187784882379953,0.03481900354350375,0.0
202412_s_at,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.1644036616025857,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.25646429254409836,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.48702095784431165,0.03476746834661151,0.0
230997_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037301292233286605,0.0,0.0,0.32135077056466377,0.0,0.0,0.0332378083116859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39367745073218163,0.0,0.0,0.0,0.0,0.2555405339990716,0.03470359519469632,0.0
243715_at,0.0,0.0,0.0,0.0,0.0,0.23206977291383465,0.0,0.0,0.10726462886372641,0.0,0.0,0.0,0.0,0.0,0.0,0.3882568104754311,0.0,0.0,0.0,0.0,0.16099165840512655,0.0,0.0,0.0,0.0,0.0,0.0,0.15130963792954807,0.0,0.0,0.03466308361958889,0.0
237772_at,0.0,0.013513514,0.0,0.0900218849478736,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.5532917474677906,0.013513514,0.0,0.0,0.013513514,0.014682992638293722,0.0,0.013513514,0.0,0.0,0.013513514,0.13024647378045162,0.0,0.013513514,0.0,0.0,0.013513514,0.11648596603776452,0.03466214010931746,0.013513513840734959
225167_at,0.0,0.0,0.0,0.0,0.0,0.0779551579111773,0.0,0.0,0.15800766036323333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11571372393968073,0.37071238773682685,0.0,0.0,0.31523474773298615,0.0,0.0,0.0,0.0,0.0,0.03458745592279681,0.0
238694_at,0.39025925253262334,0.0,0.5116771265638904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13498434680587268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034564024196746215,0.0
219863_at,0.11293074777801854,0.054054055,0.0,0.0,0.054054055,0.0,0.0,0.054054055,0.048630673327339065,0.0,0.054054055,0.0,0.0,0.054054055,0.2652696224732394,0.0,0.054054055,0.0,0.0,0.054054055,0.0,0.0,0.054054055,0.0,0.0,0.054054055,0.06695423236532755,0.0,0.054054055,0.0,0.03447752765244409,0.0
202026_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38047173529932476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560179244083985,0.0,0.0,0.0,0.0,0.1977423636744158,0.03447440077940464,0.0
240421_x_at,0.0,0.0,0.13665429280168576,0.0,0.0,0.3362941268700719,0.0,0.0,0.0,0.0,0.0,0.1567969344030443,0.0,0.0,0.0,0.0,0.0,0.30780372953935403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09640846244227938,0.034465251535214514,0.0
1556504_at,0.0,0.013513514,0.06565882743557235,0.05248322215953247,0.013513514,0.0,0.05372646359109751,0.013513514,0.0,0.0,0.013513514,0.0,0.2011054342738679,0.013513514,0.0,0.24745861409170172,0.013513514,0.0,0.0,0.013513514,0.0,0.0320091969543056,0.013513514,0.23830434367948572,0.0,0.013513514,0.0,0.0,0.013513514,0.0,0.0341960413530971,0.013513513840734959
200783_s_at,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.25402163690730384,0.0,0.04054054,0.0,0.0,0.04054054,0.3657344532958747,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.03417204924951833,0.0
223556_at,0.0,0.0,0.1062797693324637,0.0,0.0,0.18891706805675257,0.0,0.0,0.0,0.007840090346197648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15781458729048842,0.0,0.0,0.22141578319467695,0.0,0.0,0.0,0.0,0.0,0.341690041326289,0.03413191131822894,0.0
1560031_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816866391749401,0.0,0.0,0.0,0.0,0.0,0.026175963869915622,0.0,0.0,0.3064122439969176,0.0,0.0,0.0,0.2988305687164446,0.0,0.0,0.0,0.0,0.009760937468499885,0.0,0.0,0.0,0.03409554510755727,0.0
201499_s_at,0.0,0.0,0.0,0.0,0.0,0.22180780649550455,0.0,0.0,0.0,0.24696111165999485,0.0,0.0,0.2293616442512652,0.0,0.0162161699281648,0.0,0.0,0.0,0.3049813726430723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397760349926672,0.0
1556527_a_at,0.08513013024340355,0.0,0.0,0.43921035143968995,0.0,0.0,0.0,0.0,0.0,0.1962922968630383,0.0,0.020929872841579402,0.0,0.0,0.0,0.0,0.0,0.07685660900704161,0.0,0.0,0.0,0.0,0.0,0.19730241550372807,0.0,0.0,0.0,0.0,0.0,0.0,0.03385738919661603,0.0
222393_s_at,0.06239133522706096,0.0,0.0444555837572568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4150933591222327,0.0,0.0,0.0,0.0,0.3655094086708968,0.0,0.0,0.0,0.0,0.0,0.12532427295694376,0.0,0.0,0.0,0.033759131991146364,0.0
205232_s_at,0.0,0.0,0.17457668837612245,0.0,0.0,0.0,0.11653633212140128,0.0,0.0,0.0,0.0,0.20026763392884211,0.0,0.0,0.36325197251935454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15619400262902883,0.033694220985824974,0.0
244505_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951335662119237,0.0,0.0,0.2578385128422223,0.0,0.0,0.15155211426067863,0.0,0.0,0.0,0.0,0.0,0.0,0.03348413977716082,0.0
233159_at,0.0,0.0,0.0,0.0,0.0,0.0,0.007219428007912935,0.0,0.0,0.0,0.0,0.1700562457278276,0.012780798641805721,0.0,0.12830461106544383,0.0,0.0,0.0,0.0,0.0,0.2530480518055329,0.0,0.0,0.431954110024289,0.0,0.0,0.0,0.0,0.0,0.0,0.03344544150909374,0.0
1552463_at,0.0,0.08108108,0.0,0.0,0.08108108,0.13803425038252717,0.0,0.08108108,0.0,0.0,0.08108108,0.0,0.0,0.08108108,0.0527194943226829,0.0,0.08108108,0.0,0.0,0.08108108,0.0,0.0,0.08108108,0.0,0.0,0.08108108,0.0,0.0,0.08108108,0.0,0.033385483975665105,0.0
216862_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907349031839848,0.26034561321794786,0.0,0.0,0.3748447476077932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17468700843761495,0.0,0.0,0.0,0.0,0.0,0.0,0.03335374241491137,0.0
1568813_at,0.0,0.0,0.0,0.6351903216702495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10667581393152815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07688632463651274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17621524102113229,0.033165590041980754,0.0
213392_at,0.0,0.0,0.01145406245881723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21765943325022802,0.0,0.0,0.38641694649174874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642775764106871,0.0,0.0,0.03266026728704937,0.0
224994_at,0.0,0.0,0.14705237608108537,0.1967565853797837,0.0,0.21853261614726918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582083495836299,0.0,0.0,0.0,0.11217990636445802,0.0,0.0,0.146850277173922,0.0,0.0,0.0326526703576716,0.0
239012_at,0.0,0.0,0.31981419760982727,0.0,0.0,0.0,0.1945282326844147,0.0,0.2773313851777909,0.0,0.0,0.17844311509419886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233723101887439,0.0
232379_at,0.01159129173278118,0.0,0.08390487798396945,0.061177837278081695,0.0,0.0,0.0,0.0,0.15802962577366914,0.0,0.0,0.0,0.0,0.0,0.1911703999900901,0.0,0.0,0.0,0.0,0.0,0.14898246628504197,0.0,0.0,0.15211144018193867,0.0,0.0,0.0,0.0,0.0,0.16183229936161272,0.032293341286239494,0.0
1570252_at,0.0,0.0,0.1317832163036621,0.0,0.0,0.0,0.0,0.0,0.12940572159104652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2884268658434209,0.0,0.0,0.0,0.0,0.0,0.2321570219269733,0.0,0.0,0.18563810139412024,0.0322470309019741,0.0
203143_s_at,0.0,0.027027028,0.0,0.0,0.027027028,0.0,0.22608451193644297,0.027027028,0.0,0.0,0.027027028,0.0,0.0,0.027027028,0.0,0.0,0.027027028,0.29149939049712736,0.0,0.027027028,0.0,0.0,0.027027028,0.0875709221512384,0.0,0.027027028,0.08421791142706626,0.0,0.027027028,0.0,0.03198810042755247,0.0
204626_s_at,0.009852832138412902,0.0,0.16403530005107556,0.0,0.0,0.0,0.0,0.0,0.24491201916179356,0.0,0.0,0.0,0.16100195093250363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20655909861228283,0.17254786343964762,0.0,0.0,0.0,0.0,0.0,0.0319636354778572,0.0
205375_at,0.0,0.0,0.013082787576808877,0.0,0.0,0.0,0.0,0.0,0.0,0.009506978684603255,0.0,0.0,0.0,0.0,0.07798256637332834,0.0,0.0,0.0,0.3676110380114334,0.0,0.0,0.0,0.0,0.0,0.195859972448421,0.0,0.294852385494199,0.0,0.0,0.0,0.0319631909529598,0.0
218939_at,0.08611290344061918,0.0,0.0,0.4026219096289434,0.0,0.0,0.02413088820525313,0.0,0.0,0.0,0.0,0.0,0.22871852936677742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06070501572835286,0.0,0.0,0.15593785665652318,0.03194090343421564,0.0
233429_at,0.0,0.0,0.03904733029951142,0.0,0.0,0.0,0.10141288424231848,0.0,0.0,0.0,0.0,0.3822201103908502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26514108054778057,0.0,0.0,0.0,0.0,0.1675231493159473,0.0318448184932136,0.0
228450_at,0.0,0.0,0.177630253062608,0.1437440788970244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30622053536096944,0.0,0.3276697955228247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031842155428114215,0.0
206591_at,0.0,0.0,0.03311071672742822,0.0,0.0,0.0,0.0,0.0,0.2802996690475867,0.0,0.0,0.13467179677643126,0.0,0.0,0.0,0.0,0.0,0.0,0.09127911886724457,0.0,0.3119334241651968,0.0,0.0,0.0,0.0,0.0,0.10101967344131423,0.0,0.0,0.0,0.03174381330084006,0.0
236660_at,0.0,0.0,0.1463120593160381,0.010502511296794097,0.0,0.14723061912538116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583854478339228,0.0,0.0,0.0,0.0,0.0,0.19273915531253605,0.0,0.0,0.19491675194436683,0.031669551494301305,0.0
204162_at,0.4780379695405655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894152466861086,0.0,0.0,0.0,0.0,0.20232265987953219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18964561285762208,0.03163159223154435,0.0
202503_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274396596779798,0.0,0.018131589561934402,0.0,0.0,0.0,0.3988850553159424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031481876818528556,0.0
1555464_at,0.0,0.054054055,0.0,0.0,0.054054055,0.0,0.0,0.054054055,0.0,0.0,0.054054055,0.2139788081705701,0.0,0.054054055,0.0,0.0,0.054054055,0.0,0.11603105785157915,0.054054055,0.0,0.0,0.054054055,0.07027369632392111,0.0,0.054054055,0.0,0.0,0.054054055,0.0,0.03136080386584896,0.0
227657_at,0.04161367469648917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36168107689472906,0.0,0.0,0.256059557151742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011738495113500242,0.0,0.26844513221635025,0.0,0.0,0.0,0.03131793120242703,0.0
228646_at,0.0,0.0,0.0785609883934278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794895832085645,0.0,0.0,0.0,0.27866578661517843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031223878607239023,0.0
48612_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142028579915922,0.0,0.0,0.0,0.0,0.0,0.013063744445265762,0.13989725886797813,0.0,0.0,0.0,0.0,0.33845081003131877,0.0,0.0,0.0993116859155949,0.0,0.0,0.030154166876870513,0.031169350804287344,0.0
1556643_at,0.0,0.0,0.22021736152705781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623059123736153,0.0,0.0,0.0,0.14941578225562824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031064635205210044,0.0
222889_at,0.0,0.0,0.08207184693647401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467484683381671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013660391961849,0.0,0.0,0.0,0.031006211815694202,0.0
225489_at,0.0,0.0,0.3277517313833003,0.0,0.0,0.0,0.0,0.0,0.21247373048071397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03764923105524796,0.0,0.0,0.0,0.34542668745314614,0.0,0.0,0.03077671267908028,0.0
208088_s_at,0.0,0.0,0.0,0.0,0.0,0.27651648870276163,0.12326700877286392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31884999298634403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19835870921595417,0.0,0.0,0.0,0.030566406655930793,0.0
218094_s_at,0.0,0.0,0.1968412531792931,0.0,0.0,0.0,0.37586712195712163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06792703633354184,0.0,0.0,0.0,0.0,0.026352801227029665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24939607034072986,0.030546142767923872,0.0
1565723_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10105599307041649,0.0,0.0,0.1669938390460844,0.0,0.0,0.12275605320865152,0.17785143043972276,0.0,0.13050436220869643,0.03446095754390566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18253445546800776,0.0,0.0,0.0,0.03053856969951617,0.0
204146_at,0.0,0.0,0.0,0.5524823095338587,0.0,0.0,0.36358960426074716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030535730459820196,0.0
219759_at,0.0,0.04054054,0.0,0.18531176241696234,0.04054054,0.0,0.0,0.04054054,0.21068988343743447,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.1140942705681548,0.04054054,0.0,0.030516710123497437,0.0
208476_s_at,0.0,0.0,0.0,0.0,0.0,0.012979906969988266,0.0,0.0,0.3223102258017079,0.0,0.0,0.28172528655476176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298171482615323,0.0,0.0,0.0,0.03050623006472603,0.0
233685_at,0.354477232458266,0.0,0.0,0.0,0.0,0.22203118560761428,0.0,0.0,0.0,0.0,0.0,0.214636822121388,0.0,0.0,0.0,0.0,0.0,0.12099874304315603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030404799441014145,0.0
1564631_at,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.02888713525238066,0.04054054,0.0,0.0,0.04054054,0.2305357496600763,0.0,0.04054054,0.17845449111113523,0.06844773138557593,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.030391016489717988,0.0
1553533_at,0.0,0.0,0.0338455726651515,0.0,0.0,0.0,0.0,0.0,0.165563569903252,0.0,0.0,0.05966635274150065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31284763604368215,0.0979965255983666,0.0,0.21278870979515818,0.0,0.0,0.0,0.0,0.0,0.02839621598391515,0.030370152757700875,0.0
206023_at,0.32502437833108283,0.027027028,0.0,0.0,0.027027028,0.25932168064503536,0.014137125017972742,0.027027028,0.0,0.0,0.027027028,0.0,0.0,0.027027028,0.0,0.0,0.027027028,0.014682783559810692,0.0,0.027027028,0.0,0.026533832398969934,0.027027028,0.0,0.0,0.027027028,0.0,0.0,0.027027028,0.0,0.030332335892252357,0.014137125017972742
239054_at,0.0,0.0,0.0,0.08358758135300774,0.0,0.0,0.0,0.0,0.10977219332911736,0.0,0.0,0.10481305580124461,0.0,0.0,0.23595994028991266,0.0,0.0,0.02909700331467283,0.0,0.0,0.0,0.08439242396410833,0.0,0.0,0.0,0.0,0.2607598651564231,0.0,0.0,0.0,0.030279402106949557,0.0
44790_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37614661698063706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09951491035447892,0.0,0.0,0.010729830703068615,0.33245114650995616,0.0,0.0,0.0,0.0,0.08225659918397973,0.0,0.0,0.0,0.03003663679107068,0.0
231570_at,0.0,0.0,0.0,0.49475428785817727,0.0,0.0,0.0,0.0,0.07102521877614167,0.0,0.0,0.0,0.013305652551201107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05627911578283175,0.0,0.0,0.0,0.0,0.0,0.0,0.22972010810540652,0.0,0.03446190500213776,0.029984876269196537,0.0
205992_s_at,0.0,0.0,0.35266924788086784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33695142969670266,0.0,0.0,0.0,0.07994239276731029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12991040614568578,0.0,0.0,0.0,0.0,0.0,0.02998244921635222,0.0
235332_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232389456272488,0.0,0.0,0.19649539680046166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24358225856795704,0.38530863772657625,0.0,0.0,0.0,0.0,0.0,0.029923672921923994,0.0
212265_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8358119741793613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06095946207173777,0.0,0.0,0.029892381208369966,0.0
1558553_at,0.0,0.04054054,0.18351833798165743,0.0,0.04054054,0.27321650679895787,0.0,0.04054054,0.0,0.03179876673216178,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.0,0.04054054,0.0,0.02979796662650495,0.0
230175_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912104893753958,0.0,0.24919635199018897,0.0,0.0,0.0,0.0,0.0,0.3491647932399146,0.029652387820183312,0.0
207843_x_at,0.0,0.0,0.1475962720169257,0.0,0.0,0.0,0.0,0.0,0.11166521994063332,0.0,0.0,0.0,0.46863551702575873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15744397228622478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029511366042318084,0.0
1560051_at,0.0,0.0,0.10416303069098812,0.0,0.0,0.0,0.0,0.0,0.10225617017512267,0.0,0.0,0.0,0.0,0.0,0.061143152515233085,0.0,0.0,0.43498721305646215,0.17254981825162666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009911397254902265,0.029500359398144497,0.0
218212_s_at,0.009007294317763141,0.0,0.21127423263524983,0.0,0.0,0.0,0.0,0.0,0.1821997288934262,0.0,0.0,0.42031743712161884,0.0,0.0,0.0,0.0,0.0,0.06190246600675725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02949003863249384,0.0
202941_at,0.0,0.0,0.0,0.0,0.0,0.0,0.16306221799454787,0.0,0.2419338991746029,0.0,0.0,0.11195656607858451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394734448494043,0.0,0.0,0.3318846967482288,0.0,0.0,0.010949848386510046,0.0,0.0,0.0,0.02945781909558048,0.0
206345_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40078174983205067,0.0,0.0,0.0,0.26592431202727385,0.0,0.0,0.0,0.0,0.21560218612778634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029410274932903695,0.0
242471_at,0.0,0.0,0.0,0.0,0.0,0.1504211436383636,0.07569106777014817,0.0,0.0501429459122955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007238128709333962,0.0,0.0,0.0,0.0,0.39268816353370734,0.20379570929540095,0.0,0.0,0.0,0.0,0.0,0.02933257196197498,0.0
210221_at,0.0,0.0,0.018815767433511436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3373662666319183,0.0,0.0,0.08338319771805863,0.0,0.0,0.43956912060833064,0.0,0.0,0.0,0.029304478413060633,0.0
229194_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020195732384324688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19933671659374902,0.5731416598252139,0.0,0.0,0.08538464551644082,0.0,0.0,0.029268625143990947,0.0
232095_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909939091832046,0.0,0.0,0.0,0.0,0.0,0.28690356598145805,0.0,0.0,0.0,0.029263249172155423,0.0
226770_at,0.026268370459149197,0.0,0.0,0.4617545023316405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376857734620857,0.0,0.010774153348898979,0.0,0.0,0.0,0.02918849202535152,0.0
