,LR,SVM,MEAN
243102_at,0.020505040430357564,0.043720193069762076,0.032112616750059816
1559705_s_at,0.011121302725010145,0.05309537620778526,0.032108339466397705
202629_at,0.03597635390227506,0.028232114724883642,0.03210423431357935
211618_s_at,0.02620659555993082,0.037998004236310653,0.03210229989812074
1560638_a_at,0.030622847861247166,0.03357700116035213,0.03209992451079965
227433_at,0.036126404094801716,0.028070597069084786,0.03209850058194325
214480_at,0.0323093866026753,0.031878981592146076,0.03209418409741069
229011_at,0.035593729766040846,0.028577186299649834,0.03208545803284534
1566901_at,0.040424572101535966,0.0237367939152173,0.03208068300837663
217794_at,0.024211048339580033,0.03994105380618588,0.03207605107288296
226902_at,0.049619227644681525,0.014503392196172053,0.032061309920426787
218574_s_at,0.029519617419283918,0.0345977244905266,0.03205867095490526
235794_at,0.028893236106919833,0.03522080869388427,0.03205702240040205
232854_at,0.03241031760511957,0.03169229078415707,0.03205130419463832
212436_at,0.03727237853041326,0.026805785077762684,0.032039081804087974
224341_x_at,0.03847081970550692,0.02559670486467668,0.0320337622850918
213263_s_at,0.02775465252401653,0.03630812558928954,0.03203138905665304
1563963_at,0.0675764393176854,-0.0035151620959123987,0.032030638610886494
213461_at,0.018067922304365942,0.04599246099598467,0.0320301916501753
230366_at,0.024666818408302846,0.03939194921625628,0.032029383812279565
212250_at,0.0202503319605833,0.04378709218288803,0.032018712071735664
225040_s_at,0.023921098169564715,0.04011201798422866,0.032016558076896684
1562848_at,0.054930634957082884,0.009099746920513048,0.03201519093879797
205565_s_at,0.00833431317884488,0.055681610495018435,0.03200796183693166
215427_s_at,0.03988329543849519,0.02412261562140302,0.032002955529949105
221813_at,0.05127744253811583,0.012723165634045044,0.032000304086080435
214224_s_at,0.020157570054171958,0.04381336309399031,0.031985466574081134
1552272_a_at,0.021760168659814127,0.0421632000653394,0.031961684362576764
204545_at,0.0227491490987201,0.041167053995204865,0.031958101546962485
230949_at,0.03437540955929457,0.029514417496608353,0.031944913527951466
218762_at,0.03511816961835378,0.028749193434496712,0.03193368152642525
210454_s_at,0.04771852694440977,0.016145209994242574,0.03193186846932617
208060_at,0.024774154453223066,0.039069593167692346,0.031921873810457704
202067_s_at,0.020330016693173733,0.04351100717503971,0.03192051193410672
234194_at,0.04201833928226514,0.021818494663267535,0.03191841697276634
231415_at,0.03488164636324906,0.028947874929009198,0.03191476064612913
222876_s_at,0.013799027882604188,0.0500161100528124,0.03190756896770829
218965_s_at,0.03025372483845204,0.03354061559554682,0.031897170216999435
220346_at,0.027465450630432726,0.03631988925241807,0.031892669941425394
229961_x_at,0.026485181950864817,0.03728694687965077,0.03188606441525779
228848_at,0.035371512946575874,0.02837567153561819,0.03187359224109703
1559688_at,0.05950362235934416,0.004197859757860206,0.03185074105860218
212227_x_at,0.03878026788623206,0.02491884545102463,0.03184955666862835
228939_at,0.04970974455464869,0.013975615525897165,0.03184268004027293
204884_s_at,0.02307076344084158,0.04061166000369427,0.03184121172226792
208401_s_at,0.050091535408115256,0.013583375446539446,0.031837455427327355
210159_s_at,0.03687016522307011,0.026795566572038323,0.03183286589755421
211556_at,0.041258864775939555,0.02239940462031353,0.031829134698126545
1566037_at,0.03687913426289502,0.026765438725764125,0.03182228649432957
226373_at,0.03509658708232906,0.028543066469965902,0.03181982677614748
1553176_at,0.03124209251171775,0.03238182495037183,0.031811958731044795
207504_at,0.037469428716676766,0.02614595500937335,0.03180769186302506
1553311_at,0.005054176519198419,0.05855868116394535,0.031806428841571886
202724_s_at,0.024518809920517207,0.03904968264537894,0.03178424628294807
1559239_s_at,0.026695464547278256,0.03686071828128254,0.031778091414280396
218905_at,0.02826831508735904,0.03528635374526901,0.03177733441631403
229957_at,0.03434631773080858,0.02920009297691889,0.031773205353863736
220478_at,0.04758842143241278,0.01594705891491098,0.03176774017366188
201314_at,0.025189745835028487,0.038345521914640635,0.03176763387483456
206815_at,0.053469857834328144,0.010059506067631264,0.0317646819509797
242788_at,0.01645070670325397,0.04703865216552662,0.0317446794343903
219943_s_at,0.009474916363528523,0.0539985448266105,0.03173673059506951
1564263_at,0.05529807580223271,0.008137718711525294,0.031717897256879006
241674_s_at,0.031796065114566244,0.03163049165538496,0.031713278384975604
212188_at,0.031888350981303694,0.031529606506571765,0.03170897874393773
206123_at,0.02702285983767567,0.03639122763860593,0.0317070437381408
1552712_a_at,0.03546428387929315,0.02794044411344494,0.03170236399636905
213127_s_at,0.021271535007154667,0.04213260353383702,0.03170206927049585
241064_at,0.04825388778869271,0.015138397283232586,0.031696142535962646
215845_x_at,0.020284812394807037,0.04310403382283834,0.031694423108822686
238811_at,0.04738615275202591,0.015996891921628523,0.03169152233682722
238739_at,0.02640566778013153,0.03695645804840593,0.031681062914268726
1561439_at,0.03476084258258402,0.02859530822617916,0.03167807540438159
222608_s_at,0.015179252379812143,0.04817356934945321,0.03167641086463267
117_at,0.03272741387162338,0.03058122922054582,0.0316543215460846
224100_s_at,0.03293231705513295,0.03036031173982943,0.03164631439748119
236650_at,0.03072619323326724,0.03252262867775163,0.031624410955509434
201285_at,0.036702211240216095,0.026518094109347943,0.03161015267478202
223174_at,0.035557480895429316,0.02765641766936723,0.031606949282398274
233171_at,0.05098225366891318,0.012215562251607604,0.031598907960260395
209080_x_at,0.023139163654178386,0.040041693312527514,0.03159042848335295
228037_at,0.03233967404832137,0.030837844323525317,0.03158875918592334
1559828_at,0.043436742839755474,0.019725336766058914,0.03158103980290719
206116_s_at,0.02084167648825596,0.04230393699358253,0.031572806740919244
219969_at,0.022667139308194147,0.040465023801515065,0.0315660815548546
1557014_a_at,0.024417356242874295,0.0387005780877973,0.031558967165335794
204476_s_at,0.033556010622342654,0.029561717622668796,0.03155886412250573
232106_s_at,0.020304159040264558,0.042807817855968974,0.031555988448116766
1553521_at,0.039916382990710354,0.023189680297055596,0.03155303164388298
218678_at,0.04029103824275728,0.022807056924632627,0.03154904758369495
1552957_at,0.05989158229141681,0.003201205954107845,0.031546394122762327
1560154_a_at,0.042580147060891374,0.020488124989216476,0.03153413602505392
224646_x_at,0.0495165636481672,0.013532708515667251,0.031524636081917225
207696_at,0.02859305144297339,0.03443204002692814,0.03151254573495076
209379_s_at,0.04761391840912365,0.015365601119436245,0.03148975976427995
55616_at,0.016993599992772637,0.045906332042274775,0.03144996601752371
236150_at,0.014292648992638319,0.04859454740221256,0.03144359819742544
215472_at,0.038111486314631814,0.02475549265627972,0.03143348948545577
1563728_at,0.050117894462334396,0.012733135022399644,0.03142551474236702
210190_at,0.020158222635049083,0.042659497274590126,0.0314088599548196
229311_at,0.04645100408444737,0.016337371264778956,0.03139418767461316
239049_at,0.026415702173108794,0.03637189706830768,0.031393799620708235
238649_at,0.03837721551543679,0.024407822454669575,0.031392518985053186
208230_s_at,0.04561893312891418,0.017163652741600623,0.0313912929352574
205949_at,0.04210154016965517,0.02062864789112537,0.03136509403039027
230848_s_at,0.055821085613410426,0.0069032839500001225,0.03136218478170527
238275_at,0.02956629233891939,0.03315389438986289,0.03136009336439114
40446_at,0.01959819344173112,0.04311725991511072,0.03135772667842092
1561324_at,0.04220657478219407,0.020508741518904007,0.03135765815054904
209191_at,0.040519756957673445,0.022179355104993987,0.031349556031333714
1570302_at,0.05165935320742681,0.011033993647804408,0.03134667342761561
243654_at,0.05022721667894559,0.012443604127326868,0.03133541040313623
241448_at,0.017569051141705642,0.04509863250327772,0.03133384182249168
226758_at,0.031982426729248566,0.030672337591555143,0.03132738216040185
227218_at,0.0419415485155136,0.020710037391455525,0.03132579295348456
215278_at,0.05190335134933589,0.010733461060802923,0.031318406205069406
1559986_at,0.05317146197974522,0.00946436682941977,0.031317914404582495
241353_s_at,0.02847638295692511,0.034148249501245356,0.03131231622908523
205930_at,0.03282209927160875,0.029783098101917104,0.031302598686762925
225588_s_at,0.016610579031764865,0.045992542063597604,0.03130156054768123
202700_s_at,0.03583598928707524,0.026747405546166995,0.03129169741662112
218465_at,0.030962521801778265,0.031606470011535916,0.03128449590665709
241601_at,0.03946530286830304,0.023097897028654904,0.03128159994847897
241937_s_at,0.017767246580118072,0.044790563791438545,0.031278905185778305
233174_at,0.04699688999105616,0.015544147371625723,0.03127051868134094
1557673_at,0.05091284220571087,0.011610100577937274,0.03126147139182407
1564008_at,0.015174790274122676,0.047338061752058354,0.03125642601309052
208895_s_at,0.022255596671636166,0.04025012009132216,0.03125285838147916
236489_at,0.060278299894382714,0.0022171651520616403,0.031247732523222178
203370_s_at,0.028005919513128617,0.034457991195066616,0.031231955354097618
209225_x_at,0.029662865447311476,0.03279560113278161,0.031229233290046544
1553400_a_at,0.021525170190112346,0.040877938525692034,0.03120155435790219
222078_at,0.05193431918789176,0.01045016471129878,0.03119224194959527
224206_x_at,0.02923660750171984,0.033147693379135174,0.03119215044042751
235314_at,0.0405482398966,0.02183099876505613,0.031189619330828068
1568804_at,0.04276653193822166,0.01959460276868574,0.031180567353453696
1552630_a_at,0.038064424082766266,0.024294423567019236,0.03117942382489275
210051_at,0.048625658120831236,0.013713337443110823,0.03116949778197103
203915_at,0.050464998340173976,0.011868127136624582,0.03116656273839928
240425_x_at,0.03770611178234033,0.024620806321451454,0.031163459051895895
237511_at,0.02427626135810892,0.03804974673047892,0.031163004044293924
242139_s_at,0.044765699506049125,0.017559564465225178,0.03116263198563715
1559249_at,0.040776863411516526,0.02153398600102939,0.031155424706272958
1560587_s_at,0.02792372798546767,0.03437681355349832,0.031150270769483
233025_at,0.03978076667110242,0.02250939611361622,0.03114508139235932
218116_at,0.03934180553027983,0.022921261571037504,0.031131533550658667
238629_x_at,0.028097223105253828,0.03416476454978913,0.031130993827521478
1555217_at,0.05021518240834915,0.012004430152496099,0.031109806280422626
223812_at,0.0453303294950295,0.01685367654049172,0.03109200301776061
216573_at,0.033014075641379294,0.029135516309231807,0.03107479597530555
208892_s_at,0.012578186190835613,0.04956607190170198,0.031072129046268798
209474_s_at,0.026541624443995028,0.03560079739271647,0.031071210918355747
218962_s_at,0.015226634974287247,0.04687822964455863,0.031052432309422937
217851_s_at,0.011536645720660401,0.050565165540670844,0.03105090563066562
205960_at,0.03776766387795205,0.024321242153039817,0.031044453015495934
234891_at,0.008497328423835939,0.05358395720908992,0.03104064281646293
242759_at,0.027164343504660553,0.034909026185227524,0.03103668484494404
206230_at,0.03321153606694844,0.02885301707030708,0.03103227656862776
240798_at,0.010958446105593546,0.05110482576609097,0.031031635935842256
1566821_at,0.01178716336785663,0.05025507059890651,0.03102111698338157
238257_at,0.0287754411707552,0.033250919049170956,0.031013180109963078
216373_at,0.01917572366184401,0.042841778869730514,0.03100875126578726
202529_at,0.019985029097138517,0.04202310462811916,0.03100406686262884
1563471_at,0.025201075784118704,0.03679922451056661,0.031000150147342656
237800_at,0.04483657605919192,0.01716232567204435,0.030999450865618134
235906_at,0.011350914735641131,0.05063675476640062,0.030993834751020875
233314_at,0.0020213268300117142,0.059942954163539626,0.03098214049677567
203533_s_at,0.02032105188218228,0.041637065799144814,0.030979058840663546
202214_s_at,0.03405475798164077,0.02789733988857088,0.030976048935105825
1562818_at,0.024280216833252207,0.03766440196348958,0.030972309398370895
215419_at,0.009966489193398249,0.05194332206067134,0.030954905627034797
204808_s_at,0.031085855731790173,0.030812225632156808,0.03094904068197349
204431_at,0.03507492693361789,0.026820323738079774,0.030947625335848834
1569722_s_at,0.05157002387443835,0.010318902418050814,0.03094446314624458
211563_s_at,0.01181303297508583,0.05007228550663917,0.0309426592408625
231583_at,0.05794254183852483,0.003938412996646602,0.030940477417585717
226636_at,0.04631583733687142,0.01553671366720076,0.03092627550203609
217020_at,0.04051037085311263,0.021339481371895112,0.030924926112503873
201441_at,0.018826644882129272,0.04301818789336728,0.03092241638774828
1560742_at,0.022902483273737655,0.03893253294645804,0.03091750811009785
224864_at,-0.0015458220206886232,0.06337671847349557,0.030915448226403477
214715_x_at,0.02281646938976633,0.03900051006830006,0.030908489729033196
222361_at,0.03957846114945523,0.02223292139870754,0.03090569127408138
216847_at,0.04412992344535271,0.017636390800810794,0.03088315712308175
232026_at,0.019329103328133486,0.04242796829806141,0.03087853581309745
244751_at,0.00911200268639281,0.05264051387900967,0.03087625828270124
241798_at,0.025338284139602613,0.036412028870014025,0.03087515650480832
235623_at,0.030304262866553463,0.031432578202485496,0.030868420534519478
231749_at,0.039739160432198634,0.021969195914368325,0.03085417817328348
236959_s_at,0.041867967443004694,0.019832364333762995,0.030850165888383844
242338_at,0.038286680775075944,0.023374840341155813,0.03083076055811588
214537_at,0.011869594200697308,0.0497389797769923,0.030804286988844805
208930_s_at,0.029154697790391315,0.03244961598239912,0.03080215688639522
209859_at,0.043133186288268094,0.018461203116915043,0.030797194702591568
210181_s_at,0.029555552697429568,0.03203858595074552,0.030797069324087545
230735_at,0.019756918494528347,0.04180386763014287,0.03078039306233561
235586_at,0.031087928438486335,0.030404933906163504,0.03074643117232492
235140_at,0.04351260042151471,0.017977061952727445,0.030744831187121076
207404_s_at,0.0475236064104829,0.013964961081264016,0.030744283745873457
214496_x_at,0.0470880149926155,0.014342344825788198,0.030715179909201848
234671_at,0.0571640101573147,0.004265628784953055,0.030714819471133876
243078_at,0.008390099279945728,0.053033525944049566,0.030711812611997645
226021_at,0.031156789146441818,0.030265491605372636,0.030711140375907227
229568_at,0.03540264500802323,0.02598152844329915,0.03069208672566119
211930_at,0.04537350990366633,0.015998912144358123,0.030686211024012228
239230_at,0.03645824902296803,0.024892530354445417,0.03067538968870672
220381_at,0.04653194038826708,0.014776005072554714,0.030653972730410897
244484_at,0.05163493791415334,0.009659940793768444,0.030647439353960894
225062_at,0.04227562476326702,0.019016715650692666,0.030646170206979843
206155_at,0.02432003513516997,0.03695465682390373,0.03063734597953685
228819_at,0.03908592522076891,0.022168335980567628,0.030627130600668268
212234_at,0.03628650075331323,0.024961650037215424,0.03062407539526433
233125_at,0.042335228442672984,0.018907765040653123,0.030621496741663055
231158_x_at,0.04182766790098006,0.01941499730094807,0.030621332600964064
239839_at,0.05463821213460969,0.006602119167673678,0.030620165651141684
242436_at,0.04120925221008046,0.020025290907395063,0.030617271558737762
225239_at,0.0066690607464236105,0.054556323279555334,0.03061269201298947
1566697_at,0.039878688962711545,0.021326618980834856,0.0306026539717732
243046_at,0.009239367845158976,0.05196445498592292,0.030601911415540948
204212_at,0.024331908493471884,0.036861354912104266,0.030596631702788077
200809_x_at,0.031986685665988994,0.029199536826376375,0.030593111246182685
210346_s_at,0.03690529866790661,0.02426452106996221,0.03058490986893441
1559737_at,0.05753041878784428,0.003598151171336879,0.03056428497959058
229221_at,0.03174862975671356,0.029371536243771874,0.030560083000242717
238499_at,0.0233703524830888,0.0377310359169305,0.03055069420000965
234295_at,0.025810667746320976,0.035280571053911,0.030545619400115985
217799_x_at,0.042599630892251654,0.018457087597203936,0.030528359244727795
216967_at,0.04220160395627299,0.01885117304277216,0.030526388499522574
206522_at,0.028986171530592807,0.032048295089214,0.030517233309903406
238596_at,0.02115454978408813,0.03987960106316043,0.03051707542362428
237540_at,0.03632294348378926,0.024710929730731267,0.030516936607260264
241241_at,0.026567131873356534,0.034466373769309035,0.030516752821332784
239247_at,0.03548477728102472,0.025531129262529297,0.030507953271777008
201154_x_at,0.03327975394575319,0.027734414747692605,0.030507084346722897
1560074_at,0.0408588310209508,0.020148166505526758,0.03050349876323878
1569044_at,0.047087176848413334,0.013899539836144144,0.030493358342278738
202639_s_at,0.026399604129283914,0.03456458134210579,0.030482092735694855
1561518_at,0.060189737245324414,0.0007440010907944697,0.030466869168059442
215838_at,0.03272634669451622,0.028201332239986904,0.030463839467251563
228923_at,0.04251733406818136,0.018389130628363184,0.030453232348272272
242383_at,0.04270364702148048,0.018187997905724212,0.03044582246360235
202844_s_at,0.011121590472666379,0.049766743789609345,0.030444167131137862
238190_at,0.013025953132647818,0.04784969992701983,0.030437826529833824
1568717_a_at,0.03014919708650929,0.030710383177766882,0.030429790132138083
242916_at,0.031349384904960455,0.02950147970204555,0.030425432303503003
215625_at,0.04559287837169198,0.015226313088648517,0.030409595730170248
242658_at,0.027407947701776472,0.03340544536631783,0.03040669653404715
237400_at,0.03152156027442205,0.02927293367709951,0.03039724697576078
226716_at,0.04373266860729102,0.01705071456185374,0.03039169158457238
235559_at,0.008227811527701127,0.052534681820129395,0.03038124667391526
240786_at,0.041011980318781255,0.01972947938498448,0.03037072985188287
218117_at,0.008423036782336668,0.052293356079931186,0.030358196431133928
212183_at,0.01719470643471952,0.043489757109785275,0.030342231772252398
228921_at,0.02333776809189325,0.03733803490459709,0.030337901498245168
235118_at,0.015888539201568602,0.04477891396248884,0.030333726582028722
201389_at,0.0440862539503493,0.016577131546465822,0.03033169274840756
212515_s_at,0.04031646495649735,0.02033826972523645,0.030327367340866898
220189_s_at,0.042386082296753474,0.01824609471177557,0.030316088504264524
231619_at,0.03314788035072888,0.027472839223951474,0.030310359787340178
232751_at,0.04465194078914879,0.01595550059225441,0.0303037206907016
240925_at,0.033679641657438544,0.02691730117378429,0.030298471415611417
200815_s_at,0.025568676433372815,0.03500122652590608,0.030284951479639447
240907_at,0.04758210770301857,0.012983700450058703,0.030282904076538636
211619_s_at,0.02498520970755963,0.03555857510777422,0.030271892407666926
202713_s_at,0.04390397987354075,0.01663511481333474,0.030269547343437744
210434_x_at,0.015452014422095055,0.04505749457060103,0.03025475449634804
1559360_at,0.035321697476603256,0.02517469345758034,0.030248195467091798
212501_at,0.01519098940059812,0.04526875701137951,0.030229873205988814
232378_at,0.04265840499571392,0.017791702046356335,0.030225053521035126
210827_s_at,0.04330450384645646,0.01713833499708692,0.030221419421771693
243645_at,0.033278874395325946,0.027158938368363802,0.030218906381844872
225181_at,0.011699831580129012,0.04873669450640132,0.030218263043265164
239863_at,0.0222298928829119,0.03820494679374625,0.030217419838329075
1552625_a_at,0.02977726793745453,0.03065441668680702,0.030215842312130776
229082_at,0.032057472219108485,0.028364146274876507,0.030210809246992494
1560227_at,0.03200706119482471,0.028412873599108324,0.030209967396966516
225977_at,0.02250991938735034,0.037908158773885745,0.03020903908061804
203354_s_at,0.028102233272857137,0.03231024844641798,0.030206240859637558
230340_s_at,0.003276275116447742,0.05713081487622961,0.030203544996338677
204500_s_at,0.01941470748907337,0.04096190043614331,0.03018830396260834
1554701_a_at,0.04196039377995151,0.018407033186119953,0.03018371348303573
1558658_at,0.036750922980235814,0.023614588650414794,0.030182755815325306
243363_at,0.018095224292650557,0.04226290075263484,0.0301790625226427
56256_at,0.009959855728322942,0.050369759474104936,0.030164807601213938
202622_s_at,0.015267514254037256,0.045050489236796325,0.03015900174541679
1555478_at,0.038469531410681074,0.021844489237632596,0.030157010324156835
219269_at,0.03631645205397393,0.02398203912559348,0.030149245589783706
210884_s_at,0.04369571249734163,0.016587108256348362,0.030141410376844997
226093_at,0.02047754986120823,0.039792779718410026,0.030135164789809127
1568854_at,0.04958312398063534,0.010685064790378574,0.030134094385506956
223416_at,0.006196751099911922,0.05406264622891447,0.030129698664413194
207914_x_at,0.02802627846851647,0.03222398824396728,0.030125133356241875
1561015_at,0.036265804499551274,0.023975498907318423,0.03012065170343485
204534_at,0.009307351333357911,0.05092616202600898,0.030116756679683443
200085_s_at,0.02019456434225183,0.04000444204809149,0.03009950319517166
241431_at,0.025731067377036534,0.03446165799049952,0.03009636268376803
234393_at,0.043500340633785946,0.016682474433653005,0.030091407533719475
207880_at,0.021468521772961834,0.03870090875632299,0.03008471526464241
1568619_s_at,0.015604135166521857,0.044559511000578075,0.030081823083549966
236782_at,0.03086193208531627,0.02929872657307592,0.030080329329196097
206401_s_at,0.04334250713434428,0.016813420438210783,0.030077963786277532
1560589_a_at,0.032132145643786476,0.028020792726147718,0.0300764691849671
217569_x_at,0.033371577512558016,0.026720802848028156,0.030046190180293086
208067_x_at,0.056946418444372225,0.0031445254778378865,0.030045471961105057
221660_at,0.04230639993687022,0.01778070738803949,0.030043553662454855
238014_at,0.027227628850196743,0.032849891051878966,0.030038759951037854
202690_s_at,0.008496410645127718,0.05156226216199325,0.030029336403560484
239142_at,0.009497156254408454,0.050548739483782634,0.030022947869095543
1561789_at,0.036157466277248355,0.023865400994995834,0.030011433636122097
226581_at,0.034174009305925956,0.025846094313103102,0.030010051809514528
1557562_at,0.028070597648938374,0.03192335518909981,0.029996976419019092
221012_s_at,0.014222626985307678,0.045768014001994706,0.029995320493651192
219477_s_at,0.022733838348138545,0.037256555430851455,0.029995196889495
241749_at,0.053894152505552136,0.006095922061526097,0.029995037283539118
235873_at,0.01899400711421878,0.04098668557173762,0.0299903463429782
232880_at,0.04759801056018964,0.01237579439372174,0.02998690247695569
1556721_at,0.05023971001576293,0.00973164833429684,0.029985679175029888
240658_at,0.0254783224926328,0.03448309571412293,0.029980709103377867
244235_at,0.04441731604967402,0.015541206991487621,0.02997926152058082
227740_at,0.03759410363495236,0.02235710496541205,0.029975604300182205
1563450_at,0.042514243226561756,0.017431806278597094,0.029973024752579423
1561093_at,0.01953426394603002,0.040399712970589564,0.029966988458309793
204821_at,0.040175023314205124,0.019725610345251176,0.029950316829728152
201417_at,0.020616074452657597,0.03927570413569605,0.029945889294176825
230608_at,0.0421779313720502,0.017713057635960445,0.02994549450400532
1553564_at,0.04328541909274674,0.01660538303090919,0.029945401061827963
203433_at,0.03059578394178114,0.029274622303854282,0.02993520312281771
1569417_at,0.041063783640153534,0.01879952380869766,0.0299316537244256
239540_at,0.007078346127222085,0.05278489212804698,0.029931619127634534
211434_s_at,0.015049766398426869,0.04479773947637483,0.02992375293740085
205058_at,0.02887336860242186,0.030963410747670457,0.029918389675046158
1562747_at,0.048022399037658,0.011813733413045804,0.029918066225351904
237050_at,0.03193453293352753,0.02789499667436028,0.029914764803943904
241197_at,0.045237914264903034,0.014567455848842161,0.0299026850568726
223367_at,0.030693970067467182,0.029101804884450855,0.02989788747595902
244705_at,0.0405893487910979,0.01919786731706873,0.029893608054083316
203669_s_at,0.02849564232524363,0.03128412291961607,0.02988988262242985
224860_at,0.00034219036515958955,0.059381986837980544,0.029862088601570067
234409_at,0.06403063359254746,-0.004313264175281217,0.02985868470863312
221295_at,0.028916391847530823,0.030784845805667534,0.02985061882659918
211778_s_at,0.031850514162812586,0.02783134457602196,0.029840929369417273
223392_s_at,0.022914311952936715,0.0367665673304405,0.02984043964168861
214082_at,0.03640100329338268,0.023261239119422232,0.029831121206402456
212824_at,0.0030381399289348947,0.05660651249349369,0.029822326211214292
213279_at,0.033043981789398186,0.026594376923586963,0.029819179356492573
221197_s_at,0.0304501647197702,0.029177966486225643,0.029814065602997923
209334_s_at,0.03137584117049239,0.02822476772385851,0.02980030444717545
220841_s_at,0.033858994064035045,0.02571241082900814,0.029785702446521595
221681_s_at,0.03520801027177863,0.024355037081742564,0.029781523676760596
204031_s_at,0.011795950686698285,0.047763496335276,0.029779723510987142
1557693_at,0.05481038067651986,0.004747916064099746,0.029779148370309802
1555594_a_at,0.050784146169488384,0.008757678824721291,0.029770912497104837
1554542_at,0.03479050941242036,0.024744827757716092,0.029767668585068227
205661_s_at,0.027584554962882084,0.03193484950101272,0.0297597022319474
208802_at,0.018681209487872958,0.04081405587399037,0.02974763268093166
238881_at,0.03630283013951092,0.023191774092071,0.029747302115790956
210684_s_at,0.037248391210397684,0.02222298784715143,0.029735689528774555
240071_at,0.025423305077394844,0.03403358670018499,0.029728445888789916
234720_s_at,0.02931843517076858,0.030136321818524867,0.029727378494646725
1556017_at,0.026879097774393314,0.03256031532483125,0.029719706549612285
212573_at,0.029336627517897895,0.030077001155200393,0.029706814336549144
242183_at,0.03323850712473576,0.026163878933451207,0.029701193029093482
226495_at,0.016509650408638502,0.04288686818399555,0.029698259296317024
1556173_a_at,0.03709034987157003,0.02229290990597235,0.029691629888771193
240473_at,0.03594405414511921,0.023434718372050422,0.02968938625858482
228633_s_at,0.02819846360660008,0.031137954724931954,0.029668209165766016
224627_at,0.03558332043108385,0.023751633332442307,0.029667476881763077
228909_at,0.04224223498022779,0.017088004379243026,0.02966511967973541
230233_at,0.04126512783003702,0.01804828464263857,0.029656706236337795
217985_s_at,0.020695846854864915,0.038601547706379406,0.02964869728062216
204632_at,0.03615185429324611,0.02313467367779332,0.029643263985519717
48030_i_at,0.044231111861958806,0.015038817039803642,0.029634964450881224
1559444_at,0.0465627403648536,0.012703914638740538,0.029633327501797067
1552978_a_at,0.0337197599653181,0.025505207306364887,0.029612483635841493
232700_at,0.030002887195006073,0.02919904981472505,0.02960096850486556
240809_at,0.039367839482744436,0.019805838066320434,0.029586838774532435
214575_s_at,0.01380648510731572,0.04531793786421623,0.029562211485765974
209162_s_at,0.036769739560239406,0.022318102689517765,0.029543921124878587
213682_at,0.02271851743715119,0.03636835597466735,0.02954343670590927
203805_s_at,0.004419468205820315,0.05466581275443752,0.029542640480128918
203250_at,0.02800795801067917,0.031074662359734776,0.029541310185206972
232488_at,0.025429360958146786,0.03363280987810451,0.02953108541812565
200993_at,0.028088087201186624,0.03095644568879947,0.029522266444993048
215156_at,0.02399829635625754,0.03501719853945096,0.02950774744785425
1562563_at,0.009463853253108768,0.04954674165059185,0.029505297451850307
240829_at,0.031311154414641884,0.027689039754651625,0.029500097084646754
234648_s_at,0.04951027795765448,0.009488608144780943,0.02949944305121771
211422_at,0.044857716202861254,0.014093774699911216,0.029475745451386235
1565810_at,0.041616867212989066,0.01732292819543731,0.02946989770421319
233970_s_at,0.03587284343851843,0.02306592910911488,0.029469386273816657
205699_at,0.02906630911060059,0.029869943947744674,0.029468126529172634
231724_at,0.034226985234742234,0.024703344895284664,0.029465165065013448
1558845_at,0.04703992710250899,0.011874671979094576,0.029457299540801785
232355_at,0.047513356173956765,0.01138404887186066,0.029448702522908713
217495_x_at,0.035540407497314325,0.023329832782990875,0.0294351201401526
1557802_at,0.0339517376315463,0.02489984389676981,0.029425790764158053
244339_at,0.0435390432333572,0.015302379333522952,0.029420711283440076
241795_at,0.04773178763931324,0.011100272501181872,0.029416030070247554
232003_at,0.03803891269065378,0.02078059817060884,0.02940975543063131
242728_at,0.0344564544907865,0.02434818458298871,0.029402319536887607
207770_x_at,0.017634257242556402,0.04115894715942743,0.02939660220099192
202019_s_at,-0.0024032188240206715,0.06118924504290267,0.029393013109441
1556154_a_at,0.06216556401201264,-0.0033883237952119405,0.02938862010840035
1569492_at,0.04625258800158694,0.012506388906746808,0.029379488454166876
238101_at,0.03652870096786337,0.02221480018068581,0.029371750574274588
1554954_at,0.041735830303087265,0.0170070461751479,0.029371438239117583
238205_at,0.057735503989678284,0.0010048311705307335,0.02937016758010451
225174_at,0.02010193688803382,0.038630489583682454,0.029366213235858137
236974_at,0.01302513026705974,0.04570256609259171,0.029363848179825725
231476_at,0.034346802453108574,0.02437806768676197,0.029362435069935272
215219_at,0.022070969111316834,0.03663881335654343,0.029354891233930133
242763_at,0.03447615906487847,0.024187097974513877,0.029331628519696173
243488_at,0.016794420349259685,0.04184243185478603,0.029318426102022857
226777_at,0.04708186324947824,0.01151963809243729,0.029300750670957762
1558215_s_at,0.024362191684231666,0.03423791892229308,0.029300055303262372
228682_at,0.03359594552876724,0.02500275501403789,0.029299350271402565
1562492_at,0.0483566517348803,0.010195979918895329,0.029276315826887816
227453_at,0.029361701665880074,0.029177712055556814,0.029269706860718444
1553620_at,0.03758247130076336,0.020940013777040037,0.029261242538901697
224433_s_at,0.043499679983767865,0.015016223022387625,0.029257951503077743
38340_at,0.009831658117902618,0.048671411769360975,0.029251534943631797
216568_x_at,0.02904718429359599,0.029449163027822665,0.02924817366070933
209590_at,0.03458692058977654,0.023896955218106097,0.02924193790394132
1563319_at,0.040069425824384816,0.018404519188794512,0.029236972506589666
234372_at,0.041422962122722395,0.01702493137461802,0.02922394674867021
207941_s_at,0.03938631036030655,0.01905310682820059,0.02921970859425357
