,59_SVM,59_LR,MEAN,MEDIAN
215784_at,-0.37309372007729896,-0.40349095821797354,-0.3882923391476363,-0.3882923391476363
211813_x_at,-0.3443480394836163,-0.4318772695088666,-0.38811265449624144,-0.38811265449624144
213632_at,-0.394649045585305,-0.3815273447425195,-0.38808819516391224,-0.38808819516391224
204908_s_at,-0.32449952294642825,-0.4511005915557938,-0.387800057251111,-0.387800057251111
209719_x_at,-0.33477241787508516,-0.4407605242186031,-0.38776647104684414,-0.38776647104684414
204379_s_at,-0.2876108189226378,-0.48738451474774636,-0.38749766683519205,-0.38749766683519205
207431_s_at,-0.3344318582089055,-0.4403127484871567,-0.3873723033480311,-0.3873723033480311
216070_at,-0.3597706974110047,-0.4146575992896159,-0.3872141483503103,-0.3872141483503103
203786_s_at,-0.28817629431655134,-0.48532547328417364,-0.3867508838003625,-0.3867508838003625
214394_x_at,-0.3210093070692392,-0.45234278023082714,-0.38667604365003316,-0.38667604365003316
221667_s_at,-0.3770558487839999,-0.3960944819621247,-0.3865751653730623,-0.3865751653730623
214523_at,-0.313249817236134,-0.45920814921759806,-0.38622898322686605,-0.38622898322686605
214889_at,-0.3364371079643476,-0.4356523389358306,-0.3860447234500891,-0.3860447234500891
219369_s_at,-0.32233245521195003,-0.4494258761999123,-0.38587916570593117,-0.38587916570593117
208136_s_at,-0.3853356823745517,-0.3860996095783367,-0.3857176459764442,-0.3857176459764442
203535_at,-0.3307394450735336,-0.44069350861543194,-0.38571647684448274,-0.38571647684448274
213930_at,-0.37865229403650735,-0.39273707637860783,-0.38569468520755756,-0.38569468520755756
207923_x_at,-0.33918144128193417,-0.4320716048418346,-0.3856265230618844,-0.3856265230618844
211219_s_at,-0.3617455955591609,-0.40941356073984375,-0.38557957814950233,-0.38557957814950233
206029_at,-0.3902439944620977,-0.38078498458535476,-0.38551448952372624,-0.38551448952372624
213148_at,-0.3139084139132988,-0.4567769643467546,-0.38534268913002667,-0.38534268913002667
220506_at,-0.3627361071541051,-0.40793851236320183,-0.38533730975865343,-0.38533730975865343
216512_s_at,-0.32254083745361867,-0.44807336501832706,-0.3853071012359729,-0.3853071012359729
221541_at,-0.3369265899133325,-0.43341144590056907,-0.3851690179069508,-0.3851690179069508
211692_s_at,-0.3061344398393301,-0.4640909310065677,-0.38511268542294885,-0.38511268542294885
203919_at,-0.283787989547759,-0.4856205120798356,-0.38470425081379733,-0.38470425081379733
209244_s_at,-0.3127606486727082,-0.45663039022316104,-0.3846955194479346,-0.3846955194479346
208676_s_at,-0.33351163845032783,-0.43576680438978926,-0.3846392214200586,-0.3846392214200586
217545_at,-0.3496382559167054,-0.41952667717926495,-0.38458246654798517,-0.38458246654798517
207811_at,-0.3201132007105462,-0.44859628134836316,-0.38435474102945466,-0.38435474102945466
210043_at,-0.3703803395830857,-0.3977032959724644,-0.384041817777775,-0.384041817777775
203334_at,-0.3512242124310225,-0.41682136792966906,-0.3840227901803458,-0.3840227901803458
208902_s_at,-0.30784647843878266,-0.46008725003670803,-0.38396686423774534,-0.38396686423774534
200795_at,-0.3620743385564083,-0.40577399236920303,-0.38392416546280567,-0.38392416546280567
213513_x_at,-0.3097006826133863,-0.4581008750044467,-0.3839007788089165,-0.3839007788089165
215388_s_at,-0.3345046530145314,-0.4332809556611012,-0.3838928043378163,-0.3838928043378163
215893_x_at,-0.3707382912706654,-0.3970200094313247,-0.38387915035099507,-0.38387915035099507
219896_at,-0.35043393680517104,-0.4172984115366982,-0.3838661741709346,-0.3838661741709346
217912_at,-0.3350120134066007,-0.4325616272056015,-0.3837868203061011,-0.3837868203061011
221491_x_at,-0.3659510630742944,-0.4008041539507437,-0.38337760851251906,-0.38337760851251906
207375_s_at,-0.30128512883785985,-0.46497783245812735,-0.3831314806479936,-0.3831314806479936
220610_s_at,-0.3412581687849674,-0.4247244031269946,-0.382991285955981,-0.382991285955981
208411_x_at,-0.35784432939931854,-0.40800664348072785,-0.3829254864400232,-0.3829254864400232
218063_s_at,-0.3505868029891007,-0.41522632915669416,-0.3829065660728974,-0.3829065660728974
213568_at,-0.3123949324756693,-0.4533020351807399,-0.3828484838282046,-0.3828484838282046
210515_at,-0.3180384390556585,-0.44765657383898333,-0.3828475064473209,-0.3828475064473209
213690_s_at,-0.3462959871945549,-0.41922041806751015,-0.38275820263103255,-0.38275820263103255
212834_at,-0.37886853573388335,-0.3864979675495509,-0.3826832516417171,-0.3826832516417171
211891_s_at,-0.3557194990486594,-0.4090524303681723,-0.38238596470841585,-0.38238596470841585
200631_s_at,-0.34603718325159877,-0.418522073569377,-0.3822796284104879,-0.3822796284104879
213681_at,-0.34645503755644164,-0.4179916811748127,-0.3822233593656272,-0.3822233593656272
208218_s_at,-0.3416307028723965,-0.42187700486032365,-0.38175385386636007,-0.38175385386636007
205224_at,-0.32026364162805926,-0.44313851600845966,-0.38170107881825943,-0.38170107881825943
218975_at,-0.3492346520131501,-0.4141173343906189,-0.3816759932018845,-0.3816759932018845
212702_s_at,-0.3222565959299184,-0.44072222056801874,-0.3814894082489686,-0.3814894082489686
214019_at,-0.3737980020512053,-0.3889208991784083,-0.3813594506148068,-0.3813594506148068
205569_at,-0.35548225294542624,-0.4063697321904148,-0.3809259925679205,-0.3809259925679205
206483_at,-0.34847017134558345,-0.41255622956824545,-0.38051320045691445,-0.38051320045691445
217539_at,-0.37992193725237045,-0.38089671144040127,-0.38040932434638586,-0.38040932434638586
219976_at,-0.3292398521477312,-0.4314843171085276,-0.38036208462812937,-0.38036208462812937
206910_x_at,-0.3443462255141503,-0.4157845729697596,-0.3800653992419549,-0.3800653992419549
213072_at,-0.3674304531332271,-0.39262910924140915,-0.3800297811873181,-0.3800297811873181
204047_s_at,-0.3436572758677018,-0.4164006848484726,-0.3800289803580872,-0.3800289803580872
201315_x_at,-0.23672280487361191,-0.5224805586156314,-0.3796016817446216,-0.3796016817446216
216516_at,-0.3332052987924522,-0.4250026240215203,-0.3791039614069862,-0.3791039614069862
202592_at,-0.29163339290636964,-0.46619460021627623,-0.37891399656132296,-0.37891399656132296
202834_at,-0.36890166010970804,-0.38888285031498687,-0.3788922552123475,-0.3788922552123475
209740_s_at,-0.34981000893785974,-0.4079307438851993,-0.37887037641152954,-0.37887037641152954
218325_s_at,-0.3303382034716751,-0.4273653849932558,-0.37885179423246546,-0.37885179423246546
203021_at,-0.33635504348745,-0.42132566807745797,-0.378840355782454,-0.378840355782454
209002_s_at,-0.3181034030836459,-0.43953870055808775,-0.3788210518208668,-0.3788210518208668
212420_at,-0.33018316921022867,-0.42739327628271456,-0.3787882227464716,-0.3787882227464716
219319_at,-0.3315901136100566,-0.42593806586991534,-0.378764089739986,-0.378764089739986
203560_at,-0.388852124607936,-0.3686229851066952,-0.37873755485731564,-0.37873755485731564
214676_x_at,-0.3296334179740862,-0.42752264645233223,-0.3785780322132092,-0.3785780322132092
218849_s_at,-0.3141492186412305,-0.4425227923892949,-0.3783360055152627,-0.3783360055152627
209218_at,-0.37044003262593317,-0.3858960198713616,-0.37816802624864737,-0.37816802624864737
218639_s_at,-0.3475543453233562,-0.4083872098564079,-0.37797077758988207,-0.37797077758988207
203163_at,-0.3318464649514079,-0.42396663495128006,-0.377906549951344,-0.377906549951344
209873_s_at,-0.3240570342457621,-0.43170126789746077,-0.3778791510716114,-0.3778791510716114
214330_at,-0.3435798781712311,-0.41166972629730963,-0.37762480223427036,-0.37762480223427036
209567_at,-0.3320195378544887,-0.4227544446701677,-0.3773869912623282,-0.3773869912623282
207955_at,-0.286373842451144,-0.468313028636099,-0.3773434355436215,-0.3773434355436215
206193_s_at,-0.34516536015071925,-0.4094264705459205,-0.37729591534831985,-0.37729591534831985
217132_at,-0.3680555996166133,-0.386234604729783,-0.3771451021731982,-0.3771451021731982
221885_at,-0.38093506270660077,-0.3728793420211637,-0.3769072023638822,-0.3769072023638822
220173_at,-0.40033381049315414,-0.3532973828523622,-0.37681559667275816,-0.37681559667275816
222090_at,-0.36344930389040875,-0.38942775046877065,-0.3764385271795897,-0.3764385271795897
208880_s_at,-0.31852086675067454,-0.434133754853658,-0.3763273108021663,-0.3763273108021663
220008_at,-0.344754411363351,-0.40740579299641433,-0.37608010217988264,-0.37608010217988264
220516_at,-0.3506923134509129,-0.40143422197377115,-0.376063267712342,-0.376063267712342
216791_at,-0.3561445848056578,-0.39588951374924924,-0.3760170492774535,-0.3760170492774535
220943_s_at,-0.3490683622669585,-0.40290949430900364,-0.37598892828798103,-0.37598892828798103
213421_x_at,-0.3361594960359694,-0.4153968259377,-0.3757781609868347,-0.3757781609868347
201464_x_at,-0.3144393685049372,-0.43674422069766994,-0.37559179460130354,-0.37559179460130354
218784_s_at,-0.3388525688271145,-0.41198595910503555,-0.37541926396607506,-0.37541926396607506
209574_s_at,-0.34796746032173953,-0.4028228107621737,-0.3753951355419566,-0.3753951355419566
205468_s_at,-0.37827849688331805,-0.37156441071359747,-0.37492145379845776,-0.37492145379845776
217496_s_at,-0.35172886368195244,-0.39801926299899254,-0.37487406334047246,-0.37487406334047246
204074_s_at,-0.30290436168899093,-0.4464185202708522,-0.3746614409799216,-0.3746614409799216
220617_s_at,-0.36890525374448985,-0.37991976626337537,-0.3744125100039326,-0.3744125100039326
220174_at,-0.31971731071438586,-0.42809254725426926,-0.3739049289843276,-0.3739049289843276
210420_at,-0.33112340155451886,-0.4163643980561155,-0.3737438998053172,-0.3737438998053172
218077_s_at,-0.3368190596351899,-0.4103389800151595,-0.3735790198251747,-0.3735790198251747
205955_at,-0.3489210692500619,-0.39817452793545605,-0.373547798592759,-0.373547798592759
217453_at,-0.36900152125552305,-0.37777141686624693,-0.373386469060885,-0.373386469060885
213929_at,-0.2940692399419324,-0.45203761233909734,-0.37305342614051484,-0.37305342614051484
211874_s_at,-0.34351265039538625,-0.40251416885594743,-0.37301340962566687,-0.37301340962566687
36564_at,-0.35944427720048333,-0.3863471265452839,-0.3728957018728836,-0.3728957018728836
214223_at,-0.36450176275904084,-0.38122887290557944,-0.37286531783231014,-0.37286531783231014
220638_s_at,-0.31332145276447027,-0.4322230274767693,-0.37277224012061977,-0.37277224012061977
210461_s_at,-0.28790286243401325,-0.4571381336989845,-0.3725204980664989,-0.3725204980664989
202264_s_at,-0.33244096664735584,-0.41238072181794033,-0.3724108442326481,-0.3724108442326481
216526_x_at,-0.24385553641991256,-0.5008042414996766,-0.3723298889597946,-0.3723298889597946
220482_s_at,-0.31445779008356795,-0.430149531031046,-0.37230366055730696,-0.37230366055730696
208904_s_at,-0.23580475029105163,-0.5087320155635373,-0.37226838292729447,-0.37226838292729447
206621_s_at,-0.3814504848201186,-0.362816611523936,-0.3721335481720273,-0.3721335481720273
209982_s_at,-0.35490547525300714,-0.3892732319155922,-0.3720893535842997,-0.3720893535842997
210086_at,-0.3001647571888924,-0.4437466089705429,-0.37195568307971766,-0.37195568307971766
217550_at,-0.32541169758697097,-0.41840648421490395,-0.3719090909009375,-0.3719090909009375
219488_at,-0.33630059762184006,-0.4074590250542619,-0.371879811338051,-0.371879811338051
204968_at,-0.31259748429591605,-0.4306289803163103,-0.3716132323061132,-0.3716132323061132
208812_x_at,-0.2544545710501469,-0.4886783336560538,-0.3715664523531004,-0.3715664523531004
202154_x_at,-0.31655736914377614,-0.42611453084002937,-0.3713359499919028,-0.3713359499919028
222100_at,-0.38446625195609396,-0.3581694624758066,-0.3713178572159503,-0.3713178572159503
221151_at,-0.3714955298884424,-0.37112422002277023,-0.3713098749556063,-0.3713098749556063
213124_at,-0.32494004741491833,-0.41740866101197915,-0.37117435421344874,-0.37117435421344874
49111_at,-0.3491947780344486,-0.39228768716260554,-0.3707412325985271,-0.3707412325985271
217868_s_at,-0.35304142590803606,-0.3879615248297697,-0.3705014753689029,-0.3705014753689029
203215_s_at,-0.3082386829603635,-0.4326569386869622,-0.37044781082366285,-0.37044781082366285
215640_at,-0.3262532998182716,-0.41459718660089184,-0.3704252432095817,-0.3704252432095817
212347_x_at,-0.3078644218703357,-0.43238479642451905,-0.3701246091474274,-0.3701246091474274
207977_s_at,-0.32847652263122834,-0.4116314874099809,-0.3700540050206046,-0.3700540050206046
208727_s_at,-0.2945939413193896,-0.44511386448821827,-0.36985390290380393,-0.36985390290380393
212611_at,-0.3414306915791986,-0.39823916666533515,-0.3698349291222669,-0.3698349291222669
206920_s_at,-0.3893696989149461,-0.3500501940209718,-0.36970994646795896,-0.36970994646795896
219864_s_at,-0.30177774973266613,-0.4375945617776418,-0.36968615575515396,-0.36968615575515396
204187_at,-0.31667153075975646,-0.42212944464214314,-0.3694004877009498,-0.3694004877009498
213514_s_at,-0.3227791962393878,-0.4146390863884264,-0.3687091413139071,-0.3687091413139071
205035_at,-0.29679628611996567,-0.4402801628097371,-0.3685382244648514,-0.3685382244648514
218454_at,-0.33379707947357634,-0.4031818192463382,-0.3684894493599573,-0.3684894493599573
217645_at,-0.3415313844611431,-0.39536519748896465,-0.3684482909750539,-0.3684482909750539
217688_at,-0.40555032055322415,-0.33114801833441065,-0.3683491694438174,-0.3683491694438174
210231_x_at,-0.3128714626674283,-0.4236969940671289,-0.3682842283672786,-0.3682842283672786
215427_s_at,-0.34165445762443725,-0.3944819595897262,-0.3680682086070817,-0.3680682086070817
213389_at,-0.31168934533638876,-0.42416441020818807,-0.3679268777722884,-0.3679268777722884
204393_s_at,-0.341811652080196,-0.3936321646008228,-0.3677219083405094,-0.3677219083405094
213446_s_at,-0.32732026100119643,-0.40798122849081037,-0.3676507447460034,-0.3676507447460034
202572_s_at,-0.3281022227068206,-0.4061418246866734,-0.367122023696747,-0.367122023696747
218315_s_at,-0.3136666201900004,-0.4205194457344855,-0.36709303296224294,-0.36709303296224294
221293_s_at,-0.3159074780707483,-0.41815728610923186,-0.3670323820899901,-0.3670323820899901
206145_at,-0.3563873259265625,-0.3773246278769123,-0.36685597690173744,-0.36685597690173744
206716_at,-0.34350168032500233,-0.39001742136828066,-0.36675955084664147,-0.36675955084664147
207179_at,-0.34785489980720835,-0.3856328693111742,-0.36674388455919127,-0.36674388455919127
213665_at,-0.2852785331475843,-0.44808672491975465,-0.36668262903366944,-0.36668262903366944
211778_s_at,-0.3170903602999269,-0.4161481009265167,-0.36661923061322177,-0.36661923061322177
220818_s_at,-0.325819127415081,-0.40727597027050333,-0.36654754884279217,-0.36654754884279217
220161_s_at,-0.337379759404543,-0.39532577694061694,-0.36635276817258,-0.36635276817258
219956_at,-0.3165960224194803,-0.41571693115829994,-0.36615647678889013,-0.36615647678889013
203453_at,-0.3162344326265518,-0.4160199864985458,-0.36612720956254885,-0.36612720956254885
203074_at,-0.3087836112942634,-0.42274690162057443,-0.3657652564574189,-0.3657652564574189
212452_x_at,-0.3333086355099874,-0.3979751009254745,-0.3656418682177309,-0.3656418682177309
217372_at,-0.3482751233845108,-0.38285608682941585,-0.36556560510696334,-0.36556560510696334
208168_s_at,-0.3035872559608448,-0.4274953188740632,-0.365541287417454,-0.365541287417454
204346_s_at,-0.3192672667507393,-0.4114229730658891,-0.3653451199083142,-0.3653451199083142
206467_x_at,-0.3021234209969689,-0.4280126349925462,-0.36506802799475757,-0.36506802799475757
217080_s_at,-0.29576314440825285,-0.4342112434113724,-0.3649871939098126,-0.3649871939098126
204042_at,-0.3377904150876902,-0.3920682443532138,-0.364929329720452,-0.364929329720452
211712_s_at,-0.31347527356703103,-0.4160155524665343,-0.36474541301678265,-0.36474541301678265
214416_at,-0.34092125842722487,-0.3882884038213629,-0.36460483112429387,-0.36460483112429387
206904_at,-0.3127883082480977,-0.4163908555195592,-0.36458958188382845,-0.36458958188382845
217190_x_at,-0.32033287033050606,-0.4087941154848862,-0.36456349290769613,-0.36456349290769613
204954_s_at,-0.2754103099793749,-0.45343806309345763,-0.3644241865364163,-0.3644241865364163
208989_s_at,-0.32282388407993196,-0.40551409808132544,-0.3641689910806287,-0.3641689910806287
205533_s_at,-0.3311500942139138,-0.3969795796955397,-0.36406483695472674,-0.36406483695472674
221473_x_at,-0.343496140653174,-0.38426677426726125,-0.3638814574602176,-0.3638814574602176
211444_at,-0.3313749847972574,-0.39586930506411505,-0.36362214493068623,-0.36362214493068623
222236_s_at,-0.2860557209527798,-0.44112838351798317,-0.3635920522353815,-0.3635920522353815
205330_at,-0.31515486057501957,-0.4119993034899028,-0.3635770820324612,-0.3635770820324612
213477_x_at,-0.19104844630235204,-0.536067696197782,-0.36355807125006706,-0.36355807125006706
211325_x_at,-0.2893440131141878,-0.43744443348140116,-0.36339422329779447,-0.36339422329779447
201547_at,-0.3235872809932869,-0.40308516941987277,-0.3633362252065798,-0.3633362252065798
208285_at,-0.35513474994165123,-0.3714698837933169,-0.36330231686748404,-0.36330231686748404
206109_at,-0.32036420095783197,-0.40602007774282883,-0.3631921393503304,-0.3631921393503304
214963_at,-0.29714741834525016,-0.4289694434921375,-0.36305843091869383,-0.36305843091869383
215340_at,-0.3522116811485932,-0.37387035511570965,-0.3630410181321514,-0.3630410181321514
200051_at,-0.2726780662545414,-0.4533950205484221,-0.3630365434014817,-0.3630365434014817
206637_at,-0.331237268383583,-0.3947996956225123,-0.36301848200304765,-0.36301848200304765
201426_s_at,-0.2440304694254462,-0.4817832437753073,-0.36290685660037675,-0.36290685660037675
213728_at,-0.2670061401433861,-0.45842932394388786,-0.362717732043637,-0.362717732043637
216385_at,-0.32496487741402696,-0.3999590152784898,-0.3624619463462584,-0.3624619463462584
220597_s_at,-0.24285488438914707,-0.48173046503636996,-0.3622926747127585,-0.3622926747127585
52164_at,-0.34061474229648503,-0.38355073709511517,-0.36208273969580007,-0.36208273969580007
208563_x_at,-0.3013716366179797,-0.4227636042977881,-0.3620676204578839,-0.3620676204578839
221796_at,-0.3083655818949816,-0.4156443044351628,-0.3620049431650722,-0.3620049431650722
221148_at,-0.35614339427392877,-0.3673285690917315,-0.36173598168283017,-0.36173598168283017
38487_at,-0.3242216609885494,-0.39919607651033273,-0.3617088687494411,-0.3617088687494411
206004_at,-0.3205516665243006,-0.40285461446590526,-0.36170314049510294,-0.36170314049510294
222299_x_at,-0.31359551943704633,-0.40940501415941283,-0.36150026679822955,-0.36150026679822955
212204_at,-0.3139079157266935,-0.4085319619503488,-0.36121993883852116,-0.36121993883852116
200660_at,-0.26920826758294736,-0.45320926180208726,-0.3612087646925173,-0.3612087646925173
214873_at,-0.3836992933464707,-0.33854945833839023,-0.36112437584243046,-0.36112437584243046
216333_x_at,-0.26404280608341146,-0.45808640821625146,-0.36106460714983146,-0.36106460714983146
206761_at,-0.2992609483033321,-0.422777531067383,-0.36101923968535754,-0.36101923968535754
209193_at,-0.3056542887959057,-0.41616191164864497,-0.3609081002222754,-0.3609081002222754
91703_at,-0.33747376138998164,-0.3843028005380423,-0.36088828096401193,-0.36088828096401193
221504_s_at,-0.3170234809581531,-0.40461685710927925,-0.36082016903371616,-0.36082016903371616
206755_at,-0.37597546253028974,-0.3450208447283249,-0.3604981536293073,-0.3604981536293073
216728_at,-0.34900516905306705,-0.37184518395538557,-0.36042517650422634,-0.36042517650422634
217856_at,-0.32183203970370095,-0.3985562822800245,-0.36019416099186274,-0.36019416099186274
219152_at,-0.3243225160867878,-0.39596942046775413,-0.36014596827727097,-0.36014596827727097
200846_s_at,-0.3254982159900869,-0.394486690095971,-0.35999245304302896,-0.35999245304302896
201868_s_at,-0.30588417537075463,-0.41403868449805914,-0.3599614299344069,-0.3599614299344069
208350_at,-0.35515374459126386,-0.3647597680348331,-0.35995675631304846,-0.35995675631304846
215069_at,-0.3298490979482721,-0.38979006721180953,-0.3598195825800408,-0.3598195825800408
210506_at,-0.3567307284527168,-0.36285203120819953,-0.35979137983045817,-0.35979137983045817
214382_at,-0.2981073707400043,-0.4214558349000787,-0.3597816028200415,-0.3597816028200415
201863_at,-0.3217754344158744,-0.3976564762346508,-0.35971595532526257,-0.35971595532526257
216174_at,-0.36347127187040273,-0.3559307150469059,-0.3597009934586543,-0.3597009934586543
202936_s_at,-0.3286273583379563,-0.38996449115410514,-0.3592959247460307,-0.3592959247460307
206259_at,-0.3408991076447262,-0.37765474803851085,-0.3592769278416185,-0.3592769278416185
214938_x_at,-0.32401643471862895,-0.39423490624309837,-0.35912567048086363,-0.35912567048086363
209571_at,-0.3120000723793529,-0.4056542367255057,-0.3588271545524293,-0.3588271545524293
206096_at,-0.2853962379310114,-0.43175620917710017,-0.3585762235540558,-0.3585762235540558
202989_at,-0.3623619391561062,-0.35464001291050506,-0.35850097603330566,-0.35850097603330566
213507_s_at,-0.3550394690934063,-0.36193336867513,-0.35848641888426813,-0.35848641888426813
215316_at,-0.34450638966241576,-0.37230320778115117,-0.35840479872178344,-0.35840479872178344
210214_s_at,-0.33339413187263195,-0.3828520557536076,-0.3581230938131198,-0.3581230938131198
219135_s_at,-0.30329793590385806,-0.41251561326896785,-0.35790677458641296,-0.35790677458641296
213800_at,-0.29314699708132225,-0.4225807304607139,-0.3578638637710181,-0.3578638637710181
221272_s_at,-0.3200117414379236,-0.39571348016095237,-0.357862610799438,-0.357862610799438
203268_s_at,-0.2893957671286356,-0.4260481218374304,-0.35772194448303296,-0.35772194448303296
208436_s_at,-0.32445627192540866,-0.39079966803557864,-0.3576279699804936,-0.3576279699804936
220413_at,-0.2941492632057245,-0.4203594716358027,-0.35725436742076355,-0.35725436742076355
201441_at,-0.23205046384080474,-0.48227736461686854,-0.35716391422883664,-0.35716391422883664
214230_at,-0.3633416073067405,-0.3509226086924849,-0.3571321079996127,-0.3571321079996127
208774_at,-0.30800472477931506,-0.406177665988973,-0.357091195384144,-0.357091195384144
208554_at,-0.35610439504454927,-0.35805514035148334,-0.3570797676980163,-0.3570797676980163
215721_at,-0.2972777184424188,-0.41682248112360454,-0.35705009978301167,-0.35705009978301167
219428_s_at,-0.32530608051616067,-0.3886647512901339,-0.35698541590314725,-0.35698541590314725
219879_s_at,-0.3242401957950167,-0.3894640703489624,-0.35685213307198954,-0.35685213307198954
200904_at,-0.24658782506499569,-0.4670013554330043,-0.356794590249,-0.356794590249
211989_at,-0.2793956806045355,-0.4335194896110119,-0.3564575851077737,-0.3564575851077737
217044_s_at,-0.3468809182418905,-0.3659809070973985,-0.3564309126696445,-0.3564309126696445
206165_s_at,-0.2954405227748083,-0.41713502953750803,-0.35628777615615814,-0.35628777615615814
221111_at,-0.3288682049090627,-0.383612672766013,-0.35624043883753786,-0.35624043883753786
35436_at,-0.2922006260180729,-0.4200598939630941,-0.3561302599905835,-0.3561302599905835
218804_at,-0.3220007916040619,-0.3902068081663438,-0.35610379988520285,-0.35610379988520285
208560_at,-0.33883524602934695,-0.37314603762363907,-0.355990641826493,-0.355990641826493
208634_s_at,-0.31850143363835165,-0.39332478430551315,-0.3559131089719324,-0.3559131089719324
205398_s_at,-0.32025867969510907,-0.3915535650444823,-0.3559061223697957,-0.3559061223697957
200780_x_at,-0.28266921149028584,-0.4288641089956729,-0.35576666024297937,-0.35576666024297937
206471_s_at,-0.3433880743960266,-0.3681353780059895,-0.35576172620100804,-0.35576172620100804
212252_at,-0.2946280078710946,-0.4168849941678469,-0.35575650101947076,-0.35575650101947076
202420_s_at,-0.3306967716429993,-0.38060156760899827,-0.3556491696259988,-0.3556491696259988
213451_x_at,-0.249806855147177,-0.4612543384071153,-0.35553059677714616,-0.35553059677714616
205220_at,-0.32451593404938045,-0.38636058264832424,-0.35543825834885234,-0.35543825834885234
217869_at,-0.33928748895416555,-0.3715607975001185,-0.355424143227142,-0.355424143227142
216861_at,-0.34910352425529095,-0.36152280663896097,-0.355313165447126,-0.355313165447126
206134_at,-0.34082320145631817,-0.36978686120582377,-0.35530503133107094,-0.35530503133107094
206251_s_at,-0.3166413715482224,-0.39378717563581733,-0.35521427359201985,-0.35521427359201985
201995_at,-0.2706858099202195,-0.43947806026644637,-0.35508193509333297,-0.35508193509333297
201749_at,-0.3036892717690324,-0.4063584962261792,-0.35502388399760576,-0.35502388399760576
222361_at,-0.2684327623254454,-0.44159564604342855,-0.35501420418443697,-0.35501420418443697
217322_x_at,-0.2994214196513518,-0.4105269263670093,-0.35497417300918055,-0.35497417300918055
208741_at,-0.30278592199320686,-0.40704730191119537,-0.35491661195220114,-0.35491661195220114
222029_x_at,-0.3151736383595055,-0.39447344488698816,-0.3548235416232468,-0.3548235416232468
211988_at,-0.296770709044699,-0.412710363551938,-0.3547405362983185,-0.3547405362983185
216227_at,-0.358969561307975,-0.3504482356509241,-0.35470889847944953,-0.35470889847944953
213779_at,-0.2702413486699201,-0.4391112712278005,-0.35467630994886035,-0.35467630994886035
201009_s_at,-0.28170800537376806,-0.42757664829473296,-0.3546423268342505,-0.3546423268342505
207634_at,-0.28560694251714613,-0.42356631048411114,-0.35458662650062867,-0.35458662650062867
213478_at,-0.3009601876100547,-0.40818953045616896,-0.3545748590331118,-0.3545748590331118
211917_s_at,-0.33481819356516335,-0.3742954667381546,-0.35455683015165895,-0.35455683015165895
221730_at,-0.360367339004286,-0.3483907359455834,-0.3543790374749347,-0.3543790374749347
210085_s_at,-0.3280240031247169,-0.38072998871106256,-0.35437699591788974,-0.35437699591788974
207386_at,-0.3413154781414561,-0.3672319828417117,-0.3542737304915839,-0.3542737304915839
203355_s_at,-0.3150240097286951,-0.3932570370925768,-0.35414052341063595,-0.35414052341063595
209291_at,-0.31060672821539315,-0.39736098067950304,-0.35398385444744807,-0.35398385444744807
221366_at,-0.3370667091518757,-0.3702027788814354,-0.3536347440166555,-0.3536347440166555
52255_s_at,-0.3334961104425119,-0.3735829803562964,-0.35353954539940413,-0.35353954539940413
208763_s_at,-0.2799480112745786,-0.4267944109285555,-0.35337121110156705,-0.35337121110156705
217363_x_at,-0.29455914192719507,-0.4119246300969067,-0.35324188601205087,-0.35324188601205087
219751_at,-0.3072859092681624,-0.3989506605209779,-0.35311828489457014,-0.35311828489457014
207883_s_at,-0.3404155858508104,-0.3658177260567685,-0.35311665595378944,-0.35311665595378944
203850_s_at,-0.345310886297788,-0.3607635427597736,-0.3530372145287808,-0.3530372145287808
218055_s_at,-0.29617910678895554,-0.40976468540168465,-0.3529718960953201,-0.3529718960953201
212882_at,-0.33039515117182855,-0.3751719800843676,-0.3527835656280981,-0.3527835656280981
206048_at,-0.2889237682724169,-0.4163499151978603,-0.3526368417351386,-0.3526368417351386
211457_at,-0.3001612437766003,-0.40470480111516255,-0.3524330224458814,-0.3524330224458814
215198_s_at,-0.31735608472082066,-0.38740647390175786,-0.35238127931128926,-0.35238127931128926
219838_at,-0.32491824675524106,-0.3795433828442329,-0.35223081479973695,-0.35223081479973695
211786_at,-0.33404896310004506,-0.3703915734730663,-0.35222026828655567,-0.35222026828655567
219275_at,-0.24470123357990417,-0.4595403547229705,-0.3521207941514373,-0.3521207941514373
209335_at,-0.30798863760612594,-0.3958591357636734,-0.35192388668489966,-0.35192388668489966
205993_s_at,-0.3277267312693724,-0.3759342508588162,-0.3518304910640943,-0.3518304910640943
201983_s_at,-0.2766416178502644,-0.42698722603918127,-0.35181442194472284,-0.35181442194472284
205257_s_at,-0.3313846138085557,-0.37195705518990063,-0.3516708344992282,-0.3516708344992282
218876_at,-0.314180620536229,-0.38911852311431455,-0.3516495718252718,-0.3516495718252718
35846_at,-0.2722057036036248,-0.43097478168877784,-0.3515902426462013,-0.3515902426462013
222364_at,-0.3024705410119174,-0.4006172306528133,-0.35154388583236534,-0.35154388583236534
201002_s_at,-0.32397803162142397,-0.37869995673951123,-0.3513389941804676,-0.3513389941804676
219057_at,-0.30147804226543967,-0.401128194169098,-0.35130311821726884,-0.35130311821726884
215758_x_at,-0.3359154947226287,-0.3666859123637803,-0.35130070354320453,-0.35130070354320453
213976_at,-0.31622878120585407,-0.3860776373629045,-0.3511532092843793,-0.3511532092843793
204389_at,-0.2886461308751653,-0.4136118534496847,-0.351128992162425,-0.351128992162425
