,59_SVM,59_LR,MEAN,MEDIAN
200026_at,-0.04303570863932247,-0.05594084219529028,-0.049488275417306375,-0.049488275417306375
216845_x_at,-0.06861803090621611,-0.030175882949738025,-0.04939695692797707,-0.04939695692797707
207614_s_at,-0.025104754719065106,-0.07355960420263476,-0.04933217946084993,-0.04933217946084993
203996_s_at,-0.0019615902808200075,-0.0966538103337729,-0.049307700307296455,-0.049307700307296455
207099_s_at,-0.07856735618853937,-0.019905154500798394,-0.04923625534466888,-0.04923625534466888
217716_s_at,-0.0019036751721340603,-0.09603945891218137,-0.048971567042157715,-0.048971567042157715
203805_s_at,-0.08156033347510089,-0.01540394135575617,-0.048482137415428526,-0.048482137415428526
211896_s_at,-0.08864815400095859,-0.008245696469670591,-0.04844692523531459,-0.04844692523531459
204870_s_at,-0.031464148757491366,-0.06511205740936754,-0.04828810308342946,-0.04828810308342946
209837_at,-0.051600407104250436,-0.04403481117814674,-0.04781760914119859,-0.04781760914119859
215629_s_at,-0.04014136932075255,-0.05544206930439928,-0.04779171931257592,-0.04779171931257592
218200_s_at,-0.0377934166220313,-0.05776356849130027,-0.04777849255666579,-0.04777849255666579
213819_s_at,-0.006702780571993284,-0.08829649414980006,-0.04749963736089667,-0.04749963736089667
221042_s_at,0.039190947369398696,-0.13409084449798864,-0.04744994856429497,-0.04744994856429497
205565_s_at,-0.061580700992831236,-0.03326581664187977,-0.0474232588173555,-0.0474232588173555
210821_x_at,-0.043693799953377896,-0.05076950040632385,-0.04723165017985087,-0.04723165017985087
202777_at,-0.018925809078652878,-0.07548576489911009,-0.04720578698888148,-0.04720578698888148
203699_s_at,-0.05434145276019659,-0.039900270323678176,-0.047120861541937384,-0.047120861541937384
213848_at,-0.08620193183629951,-0.007930212773888263,-0.04706607230509389,-0.04706607230509389
200893_at,0.003979408647868278,-0.09808047528751097,-0.04705053331982135,-0.04705053331982135
213273_at,-0.05645299953030014,-0.037534636426842204,-0.046993817978571176,-0.046993817978571176
213461_at,-0.05575618607837509,-0.03790782814656243,-0.046832007112468765,-0.046832007112468765
200989_at,0.11176537105779387,-0.20483382672219067,-0.0465342278321984,-0.0465342278321984
201228_s_at,-0.0467767942819089,-0.046078948420751366,-0.046427871351330134,-0.046427871351330134
217816_s_at,-0.015838850129474273,-0.07651856910469297,-0.04617870961708362,-0.04617870961708362
210707_x_at,-0.07140404387981591,-0.020804604058707283,-0.0461043239692616,-0.0461043239692616
202635_s_at,-0.0695610378887836,-0.022087362942552737,-0.04582420041566816,-0.04582420041566816
206066_s_at,-0.06495356284955578,-0.02660016246963621,-0.04577686265959599,-0.04577686265959599
219179_at,-0.045236213841088675,-0.04600783769742986,-0.045622025769259264,-0.045622025769259264
210854_x_at,-0.05020799877909468,-0.040360346316069724,-0.0452841725475822,-0.0452841725475822
218247_s_at,-0.00835121421463494,-0.08179393174532847,-0.045072572979981705,-0.045072572979981705
200738_s_at,-0.030830478353975815,-0.05928129273095933,-0.045055885542467575,-0.045055885542467575
205898_at,-0.03645481746897419,-0.052158145359122936,-0.04430648141404857,-0.04430648141404857
201404_x_at,-0.021094742258196474,-0.06751576107980259,-0.04430525166899953,-0.04430525166899953
217094_s_at,-0.08310301090935125,-0.005249372402567026,-0.04417619165595914,-0.04417619165595914
214152_at,-0.0679031694406147,-0.020382607421669235,-0.04414288843114197,-0.04414288843114197
211987_at,-0.0837114778957063,-0.0045696677172798565,-0.04414057280649308,-0.04414057280649308
203983_at,0.014203697003315514,-0.10242373946232339,-0.044110021229503936,-0.044110021229503936
209849_s_at,-0.03353522074244842,-0.054457135529864246,-0.04399617813615633,-0.04399617813615633
218479_s_at,-0.06346038843002993,-0.024383040234136615,-0.04392171433208328,-0.04392171433208328
203001_s_at,-0.015907686506291676,-0.0717359735753268,-0.04382183004080924,-0.04382183004080924
208344_x_at,-0.026504011648625602,-0.060998866847158724,-0.04375143924789216,-0.04375143924789216
216080_s_at,-0.03361152489340935,-0.052204274073921586,-0.04290789948366547,-0.04290789948366547
217140_s_at,-0.05670911288876396,-0.028897659803938425,-0.04280338634635119,-0.04280338634635119
202844_s_at,-0.061073359907933444,-0.0243630988928507,-0.04271822940039207,-0.04271822940039207
208698_s_at,-0.04627446031526615,-0.03911225379952163,-0.04269335705739389,-0.04269335705739389
219763_at,-0.03954570520783751,-0.04549758902392011,-0.04252164711587881,-0.04252164711587881
209157_at,-0.06444671719905642,-0.02047262075704778,-0.042459668978052104,-0.042459668978052104
204514_at,-0.059873601876801165,-0.024703495032908373,-0.04228854845485477,-0.04228854845485477
206276_at,-0.054490309566328596,-0.029413982566053563,-0.041952146066191076,-0.041952146066191076
203689_s_at,-0.03142802255719424,-0.052263713671119316,-0.041845868114156776,-0.041845868114156776
203022_at,-0.05317000482990964,-0.030227944681494347,-0.041698974755701994,-0.041698974755701994
214096_s_at,-0.06702776023088877,-0.016172181275357342,-0.04159997075312306,-0.04159997075312306
202196_s_at,0.08487638306851339,-0.16766734721841564,-0.041395482074951126,-0.041395482074951126
219553_at,-0.03481518672436017,-0.047947424723615115,-0.04138130572398764,-0.04138130572398764
214830_at,-0.010737993493477564,-0.07171934255596002,-0.04122866802471879,-0.04122866802471879
214252_s_at,-0.006629414357219461,-0.07558638243408933,-0.041107898395654395,-0.041107898395654395
204277_s_at,-0.044842047774299496,-0.03722840697395062,-0.04103522737412506,-0.04103522737412506
208724_s_at,-0.05267327788954474,-0.02927187225341811,-0.04097257507148143,-0.04097257507148143
44040_at,-0.0020100050442313985,-0.0793304942070285,-0.040670249625629956,-0.040670249625629956
202663_at,-0.052754012364928375,-0.028007205486406613,-0.04038060892566749,-0.04038060892566749
206055_s_at,-0.029709806707629644,-0.050931215346260675,-0.04032051102694516,-0.04032051102694516
200598_s_at,-0.010231951190720227,-0.07002133254284644,-0.04012664186678333,-0.04012664186678333
212702_s_at,-0.029842727156108577,-0.05021720718944615,-0.04002996717277736,-0.04002996717277736
205642_at,-0.05681008001592218,-0.02299884227619314,-0.03990446114605766,-0.03990446114605766
200996_at,0.07816404323585469,-0.15763600218784968,-0.039735979475997496,-0.039735979475997496
216534_at,-0.03596313428556651,-0.04323537047432697,-0.03959925237994674,-0.03959925237994674
220153_at,-0.02054656838350699,-0.0585258738569126,-0.0395362211202098,-0.0395362211202098
201956_s_at,-0.018529902294826,-0.05947623984516341,-0.039003071069994705,-0.039003071069994705
208969_at,-0.0032551361133219456,-0.07463268468282945,-0.038943910398075696,-0.038943910398075696
209653_at,-0.002045117979734208,-0.07524485898473973,-0.03864498848223697,-0.03864498848223697
207254_at,-0.07590360233147264,-0.0013071507788774376,-0.03860537655517504,-0.03860537655517504
209270_at,-0.0378006651534659,-0.03930675586786966,-0.03855371051066778,-0.03855371051066778
208688_x_at,0.027688356477856464,-0.10446106441009334,-0.03838635396611844,-0.03838635396611844
208766_s_at,-0.03554700922499352,-0.040644702244061554,-0.038095855734527534,-0.038095855734527534
203869_at,0.029995232931578894,-0.10604384145627789,-0.0380243042623495,-0.0380243042623495
213579_s_at,-0.0492057657568858,-0.026523523401245596,-0.0378646445790657,-0.0378646445790657
212864_at,-0.013323153990241213,-0.06223665056570878,-0.037779902277974994,-0.037779902277974994
209551_at,0.037364798225075144,-0.1109816654428338,-0.03680843360887933,-0.03680843360887933
212788_x_at,-0.0021222274810396412,-0.07059896559606665,-0.03636059653855315,-0.03636059653855315
206075_s_at,-0.01209429846659947,-0.059957025328956824,-0.036025661897778144,-0.036025661897778144
206619_at,-0.04451578103648316,-0.02730951809468665,-0.0359126495655849,-0.0359126495655849
210014_x_at,-0.0046721468892599325,-0.06708065921322402,-0.03587640305124198,-0.03587640305124198
213025_at,-0.06850950655307189,-0.0029551376057979696,-0.03573232207943493,-0.03573232207943493
221499_s_at,-0.02841601668328583,-0.042734341836456864,-0.035575179259871345,-0.035575179259871345
205046_at,0.008472015102894187,-0.07925717756921853,-0.03539258123316217,-0.03539258123316217
213923_at,0.00010652221645340248,-0.07084422959533965,-0.03536885368944312,-0.03536885368944312
217014_s_at,0.0035333443769029207,-0.07392488915759088,-0.03519577239034398,-0.03519577239034398
213101_s_at,-0.02518467988384382,-0.0450173131797597,-0.035100996531801765,-0.035100996531801765
221931_s_at,0.059329168637032685,-0.12917114588542442,-0.03492098862419586,-0.03492098862419586
212867_at,-0.05373270595799466,-0.015988466765358606,-0.03486058636167663,-0.03486058636167663
203000_at,-0.05342421913353208,-0.01624996201052817,-0.034837090572030126,-0.034837090572030126
204207_s_at,-0.04238969898360644,-0.026960612615350224,-0.03467515579947833,-0.03467515579947833
204225_at,-0.011225389530486556,-0.058001512733095305,-0.03461345113179093,-0.03461345113179093
201260_s_at,-0.010842552081536462,-0.05789919122813348,-0.03437087165483497,-0.03437087165483497
221163_s_at,-0.043248996839213176,-0.02519332615729124,-0.03422116149825221,-0.03422116149825221
211061_s_at,-0.034231887989755905,-0.034083041472499666,-0.03415746473112778,-0.03415746473112778
202324_s_at,-0.039557261366506245,-0.02819197102488219,-0.03387461619569422,-0.03387461619569422
200690_at,-0.01733842590895797,-0.05024664498277378,-0.03379253544586587,-0.03379253544586587
207224_s_at,-0.03336636430642141,-0.03383002058908935,-0.03359819244775538,-0.03359819244775538
202872_at,-0.06804616282629114,0.0009986853293744563,-0.03352373874845834,-0.03352373874845834
212806_at,0.019648422543224547,-0.08639721998073976,-0.03337439871875761,-0.03337439871875761
218853_s_at,-0.022624983675016953,-0.043447128612269584,-0.03303605614364327,-0.03303605614364327
202062_s_at,-0.034096327999003494,-0.030612150255500025,-0.03235423912725176,-0.03235423912725176
216725_at,-0.03614515531174953,-0.02823758175737305,-0.03219136853456129,-0.03219136853456129
204268_at,-0.017200557190719577,-0.04689981609532767,-0.03205018664302363,-0.03205018664302363
208687_x_at,-0.01382932894381374,-0.05023448893456432,-0.03203190893918903,-0.03203190893918903
205123_s_at,-0.012879995289035969,-0.0506221171218182,-0.031751056205427085,-0.031751056205427085
214988_s_at,-0.037537669774731254,-0.025461506415479708,-0.03149958809510548,-0.03149958809510548
202817_s_at,0.013794686002598115,-0.07650495289739072,-0.0313551334473963,-0.0313551334473963
218527_at,-0.028005882545310924,-0.03463309166986246,-0.031319487107586697,-0.031319487107586697
209745_at,-0.04702704458789259,-0.015490684119863854,-0.03125886435387822,-0.03125886435387822
217104_at,-0.04204322811006335,-0.01998577460292415,-0.03101450135649375,-0.03101450135649375
204039_at,-0.062357224885693605,0.0010167380744698486,-0.030670243405611877,-0.030670243405611877
208921_s_at,-0.013622147477758906,-0.04739511441697141,-0.03050863094736516,-0.03050863094736516
216333_x_at,-0.01541048532337886,-0.045338173481653164,-0.030374329402516012,-0.030374329402516012
218238_at,-0.05031767543667446,-0.010426661193004751,-0.030372168314839604,-0.030372168314839604
203751_x_at,-0.012889330603836483,-0.04776117303745357,-0.03032525182064503,-0.03032525182064503
221871_s_at,-0.025767520511603515,-0.03460619979783956,-0.030186860154721537,-0.030186860154721537
220840_s_at,-0.03127558611543093,-0.029034912215445977,-0.030155249165438453,-0.030155249165438453
212151_at,-0.0007423131882367136,-0.059527043960216755,-0.030134678574226734,-0.030134678574226734
200635_s_at,-0.00590605893723022,-0.05409476320977532,-0.03000041107350277,-0.03000041107350277
212450_at,-0.010992609400204852,-0.048863067599064114,-0.029927838499634485,-0.029927838499634485
201376_s_at,-0.02493209668718653,-0.03464624974317277,-0.02978917321517965,-0.02978917321517965
213186_at,0.00168169092903715,-0.0611784541260484,-0.029748381598505624,-0.029748381598505624
205055_at,-0.043739649840978945,-0.015605105645807442,-0.029672377743393194,-0.029672377743393194
213509_x_at,0.1337536771101635,-0.19274889816142815,-0.029497610525632323,-0.029497610525632323
203429_s_at,-0.037548866078919586,-0.020939092796876772,-0.02924397943789818,-0.02924397943789818
218423_x_at,-0.019785047345312997,-0.038632870926848105,-0.02920895913608055,-0.02920895913608055
201263_at,-0.06479802802616715,0.006511075850131776,-0.029143476088017685,-0.029143476088017685
210620_s_at,-0.0020009476480599337,-0.05624357191902798,-0.029122259783543956,-0.029122259783543956
218924_s_at,-0.020693626827360874,-0.03706651199961896,-0.028880069413489917,-0.028880069413489917
211747_s_at,-0.04582258419619012,-0.011923269763783627,-0.028872926979986873,-0.028872926979986873
202919_at,0.013808786219551014,-0.07104313385426748,-0.028617173817358236,-0.028617173817358236
218379_at,0.07957426625893586,-0.1368003372115373,-0.028613035476300723,-0.028613035476300723
216908_x_at,-0.04722466295287395,-0.00951559247603979,-0.02837012771445687,-0.02837012771445687
214260_at,-0.03953258374156685,-0.01714049351588723,-0.02833653862872704,-0.02833653862872704
208857_s_at,-0.03384697816037577,-0.02229483170184006,-0.028070904931107914,-0.028070904931107914
217370_x_at,0.004414633287283843,-0.05997944688233738,-0.02778240679752677,-0.02778240679752677
221610_s_at,-0.01941466147266341,-0.035289115972099605,-0.027351888722381507,-0.027351888722381507
218588_s_at,-0.06464445061825352,0.010148886735496118,-0.027247781941378703,-0.027247781941378703
206302_s_at,-0.026586641511361777,-0.02777827650238646,-0.02718245900687412,-0.02718245900687412
202783_at,-0.03667017801378068,-0.017636679589239514,-0.027153428801510098,-0.027153428801510098
210559_s_at,-0.03952359298625013,-0.014128071231345374,-0.026825832108797753,-0.026825832108797753
202006_at,-0.0336840776787009,-0.019678041017181312,-0.026681059347941107,-0.026681059347941107
217811_at,-0.043450765254724195,-0.009768291597188802,-0.0266095284259565,-0.0266095284259565
212378_at,-0.0394306189590552,-0.013498248029409191,-0.026464433494232192,-0.026464433494232192
213431_x_at,-0.025649171107225848,-0.027189783076552874,-0.02641947709188936,-0.02641947709188936
205451_at,-0.01599583101583739,-0.035802942882557795,-0.025899386949197592,-0.025899386949197592
220839_at,0.015025791031566017,-0.0663893294574147,-0.02568176921292434,-0.02568176921292434
201653_at,0.0037308938414256495,-0.05486097792388215,-0.02556504204122825,-0.02556504204122825
202266_at,-0.009106469825908419,-0.04186905902844113,-0.025487764427174774,-0.025487764427174774
209507_at,-0.012862955921554528,-0.038038220455695444,-0.025450588188624987,-0.025450588188624987
212026_s_at,0.055512817640609544,-0.10627731656959247,-0.025382249464491462,-0.025382249464491462
220768_s_at,-0.05730661522101251,0.006600300011027811,-0.02535315760499235,-0.02535315760499235
218545_at,0.011193496023231324,-0.06132168908223663,-0.025064096529502655,-0.025064096529502655
211595_s_at,-0.041288573854956774,-0.008659615709816156,-0.024974094782386463,-0.024974094782386463
221268_s_at,-0.06160516047089306,0.012012777052492828,-0.024796191709200117,-0.024796191709200117
210958_s_at,-0.035090734030243396,-0.014473811734149349,-0.024782272882196373,-0.024782272882196373
202903_at,0.005064164744953334,-0.05456075872568291,-0.02474829699036479,-0.02474829699036479
220725_x_at,-0.02838596984309157,-0.02074373971665302,-0.024564854779872296,-0.024564854779872296
212072_s_at,-0.041351957061457126,-0.0077347750178528695,-0.024543366039655,-0.024543366039655
213906_at,-0.013482335854960677,-0.035455464098712,-0.02446889997683634,-0.02446889997683634
218583_s_at,0.04035202236201431,-0.08824813965380769,-0.02394805864589669,-0.02394805864589669
203713_s_at,0.003402064488168275,-0.0512793639798759,-0.023938649745853812,-0.023938649745853812
208825_x_at,0.020559240085096336,-0.06833956579715844,-0.02389016285603105,-0.02389016285603105
206506_s_at,0.12736834973541175,-0.17486879728930257,-0.02375022377694541,-0.02375022377694541
222382_x_at,0.023572462365174067,-0.0707359368343381,-0.023581737234582015,-0.023581737234582015
201329_s_at,-0.04442354411976088,-0.0026515962875797113,-0.023537570203670293,-0.023537570203670293
210438_x_at,-0.010058838180569716,-0.03697176488619615,-0.02351530153338293,-0.02351530153338293
208787_at,0.039206299298252,-0.08590157834552631,-0.023347639523637154,-0.023347639523637154
213044_at,-0.06707268699883008,0.02041543475250127,-0.023328626123164407,-0.023328626123164407
219622_at,-0.03878681139701184,-0.007862402472170852,-0.023324606934591346,-0.023324606934591346
211874_s_at,-0.0542871411974506,0.007641872093693855,-0.023322634551878375,-0.023322634551878375
203481_at,-0.00871222507740125,-0.03715892738045034,-0.022935576228925794,-0.022935576228925794
203800_s_at,0.00019754409817120323,-0.045951613558414754,-0.022877034730121776,-0.022877034730121776
212307_s_at,-0.048432032253167986,0.002817819371956754,-0.022807106440605615,-0.022807106440605615
213568_at,-0.01552814560765659,-0.02999128648530219,-0.02275971604647939,-0.02275971604647939
209642_at,-0.00660958855780545,-0.038615778909820514,-0.02261268373381298,-0.02261268373381298
213989_x_at,-0.009674851217329052,-0.03548402900980534,-0.022579440113567197,-0.022579440113567197
212354_at,0.042806720804208456,-0.08758912318308049,-0.022391201189436015,-0.022391201189436015
214812_s_at,0.13711686270736,-0.18172873443665685,-0.02230593586464842,-0.02230593586464842
204131_s_at,-0.010005290992413197,-0.03422900902608805,-0.022117150009250623,-0.022117150009250623
200744_s_at,-0.04190309882771973,-0.001945189069123297,-0.021924143948421515,-0.021924143948421515
208614_s_at,0.10167489866479446,-0.14512091776207178,-0.021723009548638664,-0.021723009548638664
212004_at,-0.03646989424894747,-0.006753775285662693,-0.02161183476730508,-0.02161183476730508
204182_s_at,0.0004414550979049634,-0.0435285963366551,-0.02154357061937507,-0.02154357061937507
211536_x_at,0.03314308157584716,-0.07596051974968923,-0.021408719086921036,-0.021408719086921036
218203_at,-0.04965695122055713,0.007194805804038948,-0.021231072708259094,-0.021231072708259094
209260_at,-0.019443227766017573,-0.022946576691294542,-0.021194902228656057,-0.021194902228656057
208540_x_at,0.08688530614603691,-0.12926033931482667,-0.021187516584394876,-0.021187516584394876
202137_s_at,-0.02637273689974649,-0.01545135119577284,-0.020912044047759665,-0.020912044047759665
203032_s_at,0.010210770203229642,-0.05190932018189137,-0.020849274989330865,-0.020849274989330865
203087_s_at,-0.017754821223315495,-0.02376485796388712,-0.02075983959360131,-0.02075983959360131
221186_at,-0.0313757641710791,-0.010138664689930105,-0.020757214430504604,-0.020757214430504604
209625_at,0.0958315531764477,-0.13670840879379745,-0.020438427808674872,-0.020438427808674872
205759_s_at,-0.012831966615143315,-0.027648560116490348,-0.02024026336581683,-0.02024026336581683
212352_s_at,0.023258503806190118,-0.06353546133545869,-0.020138478764634288,-0.020138478764634288
202519_at,-0.0004861417076170953,-0.03920600811287241,-0.019846074910244753,-0.019846074910244753
212983_at,-0.014440095192414114,-0.024996579945560326,-0.01971833756898722,-0.01971833756898722
218316_at,-0.022510976226747314,-0.01665352601682914,-0.019582251121788227,-0.019582251121788227
204941_s_at,-0.023735215953208728,-0.01493934445321998,-0.019337280203214353,-0.019337280203214353
218898_at,-0.013866930085867306,-0.024789675753933454,-0.01932830291990038,-0.01932830291990038
210153_s_at,-0.01140079446976004,-0.027208832491985423,-0.01930481348087273,-0.01930481348087273
212213_x_at,-0.013179232600136176,-0.025342945698357867,-0.01926108914924702,-0.01926108914924702
212723_at,0.0009404907372085421,-0.03937018195498436,-0.01921484560888791,-0.01921484560888791
217990_at,0.020974359935045365,-0.059301643055107885,-0.01916364156003126,-0.01916364156003126
205716_at,0.04091356489497652,-0.07913135258854599,-0.019108893846784734,-0.019108893846784734
217754_at,0.01794525479867724,-0.0557948397722876,-0.018924792486805182,-0.018924792486805182
209891_at,-0.012525640399394864,-0.025260571076424855,-0.01889310573790986,-0.01889310573790986
221703_at,0.11338884859834615,-0.15103511735083813,-0.01882313437624599,-0.01882313437624599
219997_s_at,-0.020065485059159744,-0.017571359867671082,-0.01881842246341541,-0.01881842246341541
207710_at,-0.03617336164650996,-0.0009171920484586688,-0.018545276847484315,-0.018545276847484315
219590_x_at,-0.02045470380683638,-0.015910086639297456,-0.018182395223066916,-0.018182395223066916
211927_x_at,-0.017833139199418375,-0.018209772513415667,-0.01802145585641702,-0.01802145585641702
208904_s_at,0.021472235968664374,-0.05719779381259881,-0.01786277892196722,-0.01786277892196722
221689_s_at,-0.0064488977008245385,-0.028913629069582388,-0.017681263385203462,-0.017681263385203462
210278_s_at,0.018339213770439365,-0.05365696493780834,-0.017658875583684487,-0.017658875583684487
217829_s_at,0.0015342131989470435,-0.03681681689320001,-0.01764130184712648,-0.01764130184712648
207543_s_at,-0.008855907840680733,-0.02572530847337625,-0.017290608157028493,-0.017290608157028493
205077_s_at,0.04460509797641747,-0.07863781697456475,-0.01701635949907364,-0.01701635949907364
210257_x_at,-0.006138730230140952,-0.02766250585834171,-0.016900618044241332,-0.016900618044241332
210053_at,-0.0052948757630325504,-0.028344391843538732,-0.01681963380328564,-0.01681963380328564
211580_s_at,-0.03138297346580571,-0.0022410730762486048,-0.016812023271027158,-0.016812023271027158
201214_s_at,-0.019925482813860276,-0.01369528232103275,-0.016810382567446512,-0.016810382567446512
220135_s_at,-0.006194029842436137,-0.02681548689355636,-0.01650475836799625,-0.01650475836799625
213408_s_at,0.013331745601451535,-0.046316214101959796,-0.01649223425025413,-0.01649223425025413
202691_at,-0.0016707717772860794,-0.03117622125964286,-0.01642349651846447,-0.01642349651846447
221867_at,-0.019835787653223084,-0.012854031430074894,-0.016344909541648987,-0.016344909541648987
218245_at,-0.03263806418257647,0.0003772418723480748,-0.016130411155114197,-0.016130411155114197
206122_at,-0.0007293747772902045,-0.03141642782113892,-0.01607290129921456,-0.01607290129921456
207361_at,-0.04455982098634412,0.012578853637856375,-0.015990483674243872,-0.015990483674243872
215243_s_at,-0.028796411993637274,-0.0026696131476658465,-0.015733012570651562,-0.015733012570651562
221516_s_at,0.004472972266405773,-0.035766082051250384,-0.015646554892422306,-0.015646554892422306
213588_x_at,-0.04053641955555247,0.009427745529818322,-0.015554337012867073,-0.015554337012867073
218458_at,0.019481960136223653,-0.050205903038462264,-0.015361971451119305,-0.015361971451119305
210715_s_at,-0.015351185126497685,-0.01530798360818244,-0.015329584367340061,-0.015329584367340061
203257_s_at,-0.013224060883900919,-0.01731413134060772,-0.01526909611225432,-0.01526909611225432
211883_x_at,0.0017589999609407573,-0.03228804588511185,-0.015264522962085548,-0.015264522962085548
204942_s_at,-0.044842177621148414,0.01432305187457625,-0.015259562873286083,-0.015259562873286083
218254_s_at,-0.0004521553810468638,-0.029640211642906193,-0.015046183511976528,-0.015046183511976528
213024_at,-0.008718744734556914,-0.021369793238437053,-0.015044268986496984,-0.015044268986496984
201890_at,-0.01937085217043257,-0.010640002452113566,-0.015005427311273068,-0.015005427311273068
202177_at,-0.004481887885951972,-0.02539265468707672,-0.014937271286514345,-0.014937271286514345
208841_s_at,-0.016000941775100645,-0.013719551499469757,-0.014860246637285201,-0.014860246637285201
202544_at,0.028568922361122285,-0.058149265206327586,-0.01479017142260265,-0.01479017142260265
202119_s_at,-0.012233342406439604,-0.017282967983526916,-0.01475815519498326,-0.01475815519498326
218740_s_at,0.009010001165188197,-0.038472936959950986,-0.014731467897381395,-0.014731467897381395
214095_at,0.0662608270583501,-0.09524801412259468,-0.01449359353212229,-0.01449359353212229
221812_at,-0.01710124951118318,-0.011788101299620433,-0.014444675405401806,-0.014444675405401806
219006_at,-0.04099400182168013,0.012749895445916428,-0.014122053187881851,-0.014122053187881851
206059_at,-0.0006787549875678126,-0.027114816959615328,-0.01389678597359157,-0.01389678597359157
213528_at,-0.05219830350026061,0.024903706996094822,-0.013647298252082895,-0.013647298252082895
200853_at,-0.005229412943472129,-0.02202448013830044,-0.013626946540886285,-0.013626946540886285
210059_s_at,0.045901210025896595,-0.07270932473306956,-0.01340405735358648,-0.01340405735358648
219916_s_at,0.01122597746509378,-0.037943704237368106,-0.013358863386137163,-0.013358863386137163
210732_s_at,-0.005682870537292786,-0.020453588916041644,-0.013068229726667215,-0.013068229726667215
201816_s_at,-0.011101480565513844,-0.014922663504671956,-0.0130120720350929,-0.0130120720350929
201713_s_at,-0.040974131776522094,0.015027285778807709,-0.012973422998857193,-0.012973422998857193
201059_at,-0.034564867223903034,0.008835265475859604,-0.012864800874021715,-0.012864800874021715
208159_x_at,-0.02786473592795006,0.002681181357217468,-0.012591777285366295,-0.012591777285366295
203554_x_at,-0.0009816062410761914,-0.024143982135815215,-0.012562794188445702,-0.012562794188445702
200668_s_at,-0.02462572244140212,-0.0003118285848930393,-0.01246877551314758,-0.01246877551314758
217858_s_at,0.04021558228810436,-0.06509710690492349,-0.012440762308409563,-0.012440762308409563
212862_at,-0.026420351585102093,0.0018614649780428095,-0.012279443303529642,-0.012279443303529642
201870_at,0.1054700197374281,-0.12966182166336337,-0.012095900962967636,-0.012095900962967636
217496_s_at,-0.04467243529170004,0.020713232379586367,-0.011979601456056838,-0.011979601456056838
206205_at,-0.011624290389428575,-0.012099900341550236,-0.011862095365489406,-0.011862095365489406
200783_s_at,0.004377142032389265,-0.027849944904672977,-0.011736401436141856,-0.011736401436141856
207725_at,0.005120140227228792,-0.02797262088204135,-0.01142624032740628,-0.01142624032740628
218294_s_at,-0.04073825521684735,0.018322954299847455,-0.011207650458499946,-0.011207650458499946
208806_at,0.014960520401809311,-0.03707156079877467,-0.011055520198482677,-0.011055520198482677
213068_at,0.01571698179159068,-0.03782063810410788,-0.0110518281562586,-0.0110518281562586
213599_at,-0.019107897721239286,-0.0028366391313374667,-0.010972268426288376,-0.010972268426288376
218582_at,-0.011173593973557909,-0.01011850175287042,-0.010646047863214166,-0.010646047863214166
202325_s_at,0.011977479335341478,-0.033263583536098124,-0.010643052100378324,-0.010643052100378324
203484_at,0.0323075443635387,-0.052456287256814706,-0.010074371446638003,-0.010074371446638003
218729_at,0.007491775707230314,-0.02726211412869557,-0.009885169210732627,-0.009885169210732627
204764_at,0.00868011650256179,-0.028357910641309478,-0.009838897069373843,-0.009838897069373843
218336_at,-0.03432993013610009,0.014801224283945128,-0.009764352926077483,-0.009764352926077483
212443_at,0.07226077403584949,-0.09164120821261086,-0.009690217088380686,-0.009690217088380686
206015_s_at,-0.017610158079234987,-0.0017593622339953173,-0.009684760156615152,-0.009684760156615152
204565_at,-0.004936217629838547,-0.014394687449191439,-0.009665452539514993,-0.009665452539514993
212479_s_at,-0.020663670872005973,0.0014561245664752689,-0.009603773152765352,-0.009603773152765352
200929_at,0.014435687364511484,-0.03334969872200685,-0.00945700567874768,-0.00945700567874768
212595_s_at,-0.033183176711686455,0.014329067005070579,-0.009427054853307939,-0.009427054853307939
208650_s_at,-0.01928793485163606,0.0005482865423409396,-0.009369824154647561,-0.009369824154647561
213275_x_at,-0.04054705937600916,0.02199311236452572,-0.009276973505741718,-0.009276973505741718
214212_x_at,0.009288821651633899,-0.02746689105536362,-0.00908903470186486,-0.00908903470186486
217457_s_at,0.20486538894235595,-0.22278332884245328,-0.008958969950048662,-0.008958969950048662
219421_at,0.02667959023643062,-0.04452870571501199,-0.008924557739290684,-0.008924557739290684
219421_at,0.02667959023643062,-0.04452870571501199,-0.008924557739290684,-0.008924557739290684
219205_at,-0.013796171086836374,-0.00392665658328902,-0.008861413835062698,-0.008861413835062698
219205_at,-0.013796171086836374,-0.00392665658328902,-0.008861413835062698,-0.008861413835062698
218598_at,-0.03037284624244594,0.013156227377243696,-0.008608309432601123,-0.008608309432601123
218598_at,-0.03037284624244594,0.013156227377243696,-0.008608309432601123,-0.008608309432601123
210338_s_at,-0.023725358287179584,0.006533840274927719,-0.008595759006125933,-0.008595759006125933
210338_s_at,-0.023725358287179584,0.006533840274927719,-0.008595759006125933,-0.008595759006125933
221761_at,0.017324076513845668,-0.03440423013235496,-0.008540076809254647,-0.008540076809254647
221761_at,0.017324076513845668,-0.03440423013235496,-0.008540076809254647,-0.008540076809254647
219786_at,-0.0057907721869354485,-0.009625242044171436,-0.007708007115553443,-0.007708007115553443
219786_at,-0.0057907721869354485,-0.009625242044171436,-0.007708007115553443,-0.007708007115553443
219785_s_at,0.01182036005967616,-0.02715499151999796,-0.0076673157301609006,-0.0076673157301609006
219785_s_at,0.01182036005967616,-0.02715499151999796,-0.0076673157301609006,-0.0076673157301609006
