,0_RF,1_XGB,3_ExtraTrees,6_RF,7_XGB,9_ExtraTrees,12_RF,13_XGB,15_ExtraTrees,18_RF,19_XGB,21_ExtraTrees,24_RF,25_XGB,27_ExtraTrees,30_RF,31_XGB,33_ExtraTrees,36_RF,37_XGB,39_ExtraTrees,42_RF,43_XGB,45_ExtraTrees,48_RF,49_XGB,51_ExtraTrees,54_RF,55_XGB,57_ExtraTrees,MEAN,MEDIAN
201105_at,0.0,0.0,0.2560977536462023,1.0,0.0,0.010773931073535019,0.0,0.0,0.11635275001175815,0.2197838008474919,0.0,0.022494355339278686,0.003284736008457895,0.0,0.18902044133975865,0.39270450259489975,0.0,0.1624728658599032,0.04297264733372693,0.0,0.2987622441505311,0.41333085694625754,0.0,0.06506513093914204,0.0,0.0,0.030573897777964574,0.0024649317093725113,0.0,0.17409052734704042,0.11334151243084402,0.010773931073535019
202552_s_at,0.0,0.08888888,0.004681091350780807,0.36004064887383147,0.08888888,0.09946243197957828,0.0,0.08888888,0.34149792117964434,0.06251168715859752,0.08888888,0.36035166210051706,0.2640226774512167,0.08888888,0.20497749173573723,0.4703326767822806,0.08888888,0.0,0.0,0.08888888,0.0,0.0,0.08888888,0.0,0.0,0.08888888,0.0321286407828856,0.0,0.08888888,0.2566063473432053,0.11151673708817525,0.08888888359069824
223556_at,0.15884852691388904,0.0,0.22552729395933002,0.14905691758514575,0.0,0.0,0.0,0.0,0.27178299220455043,0.17422658464087065,0.0,0.10579832902793536,0.35049359415868686,0.0,0.0,0.07127739678775308,0.0,0.0,0.0,0.0,0.0,0.5231063885974333,0.0,0.1637714123393809,0.6477622243597598,0.0,0.0,0.1529777292840255,0.0,0.307167221415267,0.11005988704246761,0.0
231577_s_at,0.17364458618853612,0.0,0.19578612976393342,0.0,0.0,0.10005562526134465,0.27926231104594973,0.0,0.0418822348074357,0.0,0.0,0.0,0.06717965699390338,0.0,0.0,0.4258534782720838,0.0,0.6479690241878865,0.7087620961499209,0.0,0.004093435318205658,0.40724181023985745,0.0,0.09232977825045739,0.0038748353179944707,0.0,0.0,0.0,0.0,0.15293049851013857,0.11002885001025492,0.0
1559759_at,0.0,0.04444444,0.12948846910967923,0.31899276208107186,0.04444444,0.05186267781834459,0.0,0.04444444,0.034178293738713075,0.15744983411506194,0.04444444,0.009601510195312255,0.25041856260576917,0.04444444,0.2604044027839146,0.0,0.04444444,0.03573179677157661,0.0070584144381274395,0.04444444,0.0,0.9275089546378087,0.04444444,0.0,0.2957660592421925,0.04444444,0.0,0.33320623925343396,0.04444444,0.029982426844300844,0.10953649405295993,0.04444444179534912
203914_x_at,0.0,0.04444444,0.08602102725304543,0.463382122269741,0.04444444,0.08618181404838533,0.23618557304154436,0.04444444,0.22161437764710257,0.08337899785285605,0.04444444,0.39146522250478144,0.0,0.04444444,0.4424367367019832,0.0,0.04444444,0.13605737915953994,0.11376578764989283,0.04444444,0.2590783505609914,0.0,0.04444444,0.03114125397759166,0.05969458012175729,0.04444444,0.12965531528214766,0.0,0.04444444,0.007927809939799057,0.10641435886548836,0.04444444179534912
213506_at,0.0,0.0,0.009828381187108756,0.4386128008709707,0.0,0.008850020378902358,0.0,0.0,0.3165330205362818,0.15634026358718106,0.0,0.2056114192840233,0.01481854150289078,0.0,0.06939655151510747,0.0,0.0,0.19165984083194368,0.017084627018256342,0.0,0.06813069463281311,0.5402632810642319,0.0,0.24544275541462424,0.0,0.0,0.4348499755178601,0.23503704943762513,0.0,0.22537900337462538,0.10592794087181487,0.009828381187108756
237322_at,0.1778457063545123,0.02222222,0.0338049631204144,0.0,0.02222222,0.15978011170570322,0.3069005948419538,0.02222222,0.016302806566589844,0.0,0.02222222,0.5194982465835035,0.6396397169291209,0.02222222,0.08958322891602308,0.0,0.02222222,0.166194688032996,0.0,0.02222222,0.0,0.201264710331208,0.02222222,0.0,0.0,0.02222222,0.3184646051359788,0.0,0.02222222,0.2648641289138789,0.10387885721362093,0.02222222089767456
212262_at,0.0024414124315831204,0.24444444,0.05539149049275488,0.0,0.24444444,0.0,0.07003056145779481,0.24444444,0.06506928128006619,0.0,0.24444444,0.058632349036771454,0.0,0.24444444,0.02703034770010681,0.0,0.24444444,0.0,0.0,0.24444444,0.1562654077325471,0.028750263190182604,0.24444444,0.025363446503770655,0.07801678215301333,0.24444444,0.05122330588754362,0.03914654631211623,0.24444444,0.0,0.10339352139780214,0.058632349036771454
206589_at,0.0,0.0,0.0,0.0,0.0,0.6976860393529066,0.0,0.0,0.07282220589413661,0.00703932807507396,0.0,0.05646168722346753,0.0,0.0,0.3166343186998696,0.0,0.0,0.8839608522799344,0.3659210620457275,0.0,0.20266838075240012,0.0,0.0,0.0959816560635551,0.0,0.0,0.0,0.0,0.0,0.3898615942104799,0.1029679041532517,0.0
209457_at,0.0,0.0,0.20634413534094337,0.0,0.0,0.27529187692023654,0.0,0.0,0.3008090510222148,0.0,0.0,0.0,0.10995832438474243,0.0,0.0,0.5079398649824279,0.0,0.0,0.7430125228621334,0.0,0.040771539347620386,0.5163427504769798,0.0,0.15735898807038315,0.0,0.0,0.18526441071169186,0.0,0.0,0.027631692483627898,0.10235750522010004,0.0
225258_at,0.2781959497185747,0.0,0.292561565647102,0.0,0.0,0.06897261182970149,0.3277069646852217,0.0,0.008593269322900247,0.1967430234443806,0.0,0.15842396745167914,0.0,0.0,0.006000263098816653,0.553196696463292,0.0,0.20439419044408058,0.02251408022373722,0.0,0.22220728980290277,0.25136787604560124,0.0,0.0671070509191806,0.0,0.0,0.03859043151814766,0.15569904032060383,0.0,0.1580575426293857,0.10034439378551027,0.02251408022373722
1564435_a_at,0.4598775244054035,0.0,0.03300621282250183,0.0,0.0,0.0,0.22459874631208357,0.0,0.0,0.002923933209700858,0.0,0.4236297729621122,0.09691411898638672,0.0,0.0,0.34310995885227624,0.0,0.29866764861942924,0.4676938371083008,0.0,0.028904855877264598,0.0,0.0,0.0,0.017416041009955488,0.0,0.26292181356033323,0.2312145631058193,0.0,0.10752050743229573,0.09994665114212878,0.0
206310_at,0.23765649481056705,0.06666666,0.00020568036783992727,0.0,0.06666666,0.0,0.0,0.06666666,0.13453332680319316,0.07325663672358484,0.06666666,0.26157488491205805,0.005517299868567017,0.06666666,0.1806913312639655,0.4860355521912505,0.06666666,0.16730143264991723,0.4010286903560366,0.06666666,0.04119638026829734,0.0,0.06666666,0.0,0.0,0.06666666,0.03943455828959434,0.0041900554673310955,0.06666666,0.28850427522353295,0.09959310753753242,0.06666666269302368
203692_s_at,0.0,0.02222222,0.20650575284261133,0.0,0.02222222,0.0,0.3055861997050857,0.02222222,0.24425428422800372,0.010811921274799024,0.02222222,0.04801618743806274,0.0,0.02222222,0.21546706422417006,0.35331528070531826,0.02222222,0.02978986019308053,0.595860350577795,0.02222222,0.0034485949305720926,0.006610369599749869,0.02222222,0.12932327732356297,0.2654607731830871,0.02222222,0.013499882809447937,0.0,0.02222222,0.33720214752680594,0.09957913851796327,0.02222222089767456
205900_at,0.0,0.06666666,0.0,0.38281492929613686,0.06666666,0.4666306043657853,0.26815043321803467,0.06666666,0.23578897163901508,0.01739755692989076,0.06666666,0.0,0.0,0.06666666,0.16814034515165915,0.0,0.06666666,0.0,0.43276082123198995,0.06666666,0.044355611883964315,0.0,0.06666666,0.06244372997466556,0.0,0.06666666,0.21665590888020597,0.0,0.06666666,0.0,0.09872685131671949,0.06666666269302368
206655_s_at,0.26602236928224426,0.02222222,0.6570267142092556,0.0,0.02222222,0.23083097236445904,0.0,0.02222222,0.12498250705116924,0.0036182532693971635,0.02222222,0.1289276546736575,0.3217005854078445,0.02222222,0.010032303885335337,0.07552696508778303,0.02222222,0.0,0.0,0.02222222,0.28639827714352284,0.0,0.02222222,0.0,0.0,0.02222222,0.5582745104449289,0.02212769753384137,0.02222222,0.05057945371436785,0.09860901576815176,0.02222222089767456
202270_at,0.25155010300142827,0.0,0.3083888482025368,0.0,0.0,0.2328370705258302,0.2590902721340824,0.0,0.16921832721634097,0.0,0.0,0.10319364902004263,0.3093123415476434,0.0,0.01868529019683419,0.6284849903587222,0.0,0.0,0.1041557011381413,0.0,0.05996724308467866,0.0,0.0,0.0,0.05192445271950614,0.0,0.12181646307042626,0.0,0.0,0.18270909168751875,0.09337779479679108,0.0
203544_s_at,0.06460295526442819,0.11111111,0.34252852645837745,0.0,0.11111111,0.006370210732381161,0.04467437624055337,0.11111111,0.008420223438043712,0.04760513527064088,0.11111111,0.12640489685473044,0.2090983390324366,0.11111111,0.029482711266319496,0.07160563265479969,0.11111111,0.00316756692278728,0.004864016511342344,0.11111111,0.0,0.0,0.11111111,0.1944898876618335,0.0,0.11111111,0.2660855821967441,0.026977689799310905,0.11111111,0.2340419223083366,0.09305102640008668,0.1111111119389534
209626_s_at,0.0,0.0,0.032051956008824524,0.0,0.0,0.23868964506687565,0.0,0.0,0.05638030453481336,0.0,0.0,0.13670838792536147,0.052551106735542814,0.0,0.4477516824795472,0.033202414456310406,0.0,0.05772011975236962,0.0,0.0,0.1903725187429166,0.5628261061111929,0.0,0.0034270453174155033,0.0,0.0,0.2536979582949031,0.5259316633756063,0.0,0.18039305566698993,0.09239013214895567,0.0
213367_at,0.0,0.04444444,0.15229132125170244,0.10585954413955997,0.04444444,0.19218982338666873,0.22881538048730388,0.04444444,0.020870586516518606,0.21410701226180207,0.04444444,0.02045768100478649,0.5973219093967161,0.04444444,0.1760312652221731,0.008553450813608927,0.04444444,0.022643961990184126,0.0860178770961301,0.04444444,0.012724878801917307,0.009024753421602971,0.04444444,0.0,0.0,0.04444444,0.25805531528727427,0.09938512184372174,0.04444444,0.0970661765491429,0.09152868258081015,0.04444444179534912
203297_s_at,0.024410978404261572,0.02222222,0.0,0.0,0.02222222,0.04975388939278398,0.004999874327686038,0.02222222,0.0,0.0,0.02222222,0.34381536481684233,0.0,0.02222222,0.04048925348554886,0.22622085330211766,0.02222222,0.0,0.2996477838359111,0.02222222,0.0466018545000924,0.5163752314918968,0.02222222,0.016036677983685195,0.0821111769376347,0.02222222,0.0,0.004590476884616112,0.02222222,0.731520239349375,0.08695986212297324,0.02222222089767456
226063_at,0.0030383518054992514,0.11111111,0.0,0.0,0.11111111,0.0,0.0347194457803906,0.11111111,0.11772548845970694,0.1684274692107272,0.11111111,0.0,0.0,0.11111111,0.13018135656668423,0.1394661034936942,0.11111111,0.20628614491958408,0.434564948820233,0.11111111,0.0,0.0,0.11111111,0.0,0.04661680367876752,0.11111111,0.0,0.0,0.11111111,0.21316826844458422,0.08684351668564684,0.1111111119389534
213906_at,0.0,0.02222222,0.1441653603904495,0.10560175533737466,0.02222222,0.0,0.6515203044630543,0.02222222,0.0,0.049318013490119036,0.02222222,0.005167469817333308,0.1741491608378038,0.02222222,0.18119165781449922,0.0,0.02222222,0.1555045245170448,0.25509099258089435,0.02222222,0.2595170451899775,0.06963071422626368,0.02222222,0.05014321536833323,0.0,0.02222222,0.12011147513225302,0.0,0.02222222,0.15246745733227077,0.08652671184914724,0.02222222089767456
212558_at,0.0,0.06666666,0.4089158824646642,0.0,0.06666666,0.4925183847150849,0.06444993043250183,0.06666666,0.1574712586642873,0.0,0.06666666,0.0,0.21962848044602615,0.06666666,0.0,0.008260471262556914,0.06666666,0.04656540566708055,0.0,0.06666666,0.0,0.23574425763063928,0.06666666,0.0,0.0,0.06666666,0.005356398827430679,0.2691381880158668,0.06666666,0.0,0.08582384283521251,0.06666666269302368
238782_at,0.0,0.06666666,0.020926914755409986,0.0,0.06666666,0.11325716073259702,0.32276561358081773,0.06666666,0.0,0.0,0.06666666,0.03829871733546116,0.0,0.06666666,0.06189175954683611,0.46313606189678846,0.06666666,0.24554094873275745,0.0,0.06666666,0.0,0.0,0.06666666,0.0,0.33938384295903795,0.06666666,0.011454503220415333,0.17096634333287145,0.06666666,0.1000038744058757,0.0851430789143035,0.06666666269302368
1556945_a_at,0.0,0.02222222,0.0037515103208124794,0.0,0.02222222,0.11536902509245713,0.0,0.02222222,0.0,0.015048985349641355,0.02222222,0.23683081841122672,0.2819313232376269,0.02222222,0.22610925745792393,0.0,0.02222222,0.02496723641849901,0.0,0.02222222,0.1776155152175586,0.0,0.02222222,0.7911301532586063,0.021357577831456424,0.02222222,0.3087947208659753,0.0,0.02222222,0.11802960610307592,0.08477193128472019,0.02222222089767456
205910_s_at,0.20057254217721404,0.0,0.0,0.0,0.0,0.3224361968770421,0.0,0.0,0.322074088973985,0.0,0.0,0.21776990018814074,0.39637627232256123,0.0,0.0,0.027970357098992055,0.0,0.37704347251652376,0.27237232729453825,0.0,0.0,0.024333494902488394,0.0,0.0657126424573542,0.0,0.0,0.29086808632382033,0.0,0.0,0.0,0.08391764603775533,0.0
205891_at,0.3022184891381592,0.02222222,0.0,0.0,0.02222222,0.14727254746959004,0.0,0.02222222,0.09369762439836175,0.16891237125923877,0.02222222,0.24212111894866437,0.07272383291341586,0.02222222,0.0,0.0,0.02222222,0.1565214414070776,0.12778374497312747,0.02222222,0.011954943364335672,0.24746242474571023,0.02222222,0.18355349529611062,0.0,0.02222222,0.0,0.3714488715811771,0.02222222,0.13571112536449062,0.08278680799454016,0.02222222089767456
206726_at,0.0,0.02222222,0.04856630528036908,0.0061877279438790605,0.02222222,0.059002982119943204,0.0,0.02222222,0.10943002427980444,0.015399788018788073,0.02222222,0.0,0.0,0.02222222,0.039065866875986975,0.004870497374993719,0.02222222,0.25006338185948845,0.12193172526502986,0.02222222,0.8905123238529206,0.011817081617995542,0.02222222,0.12351735426433438,0.19936675721418118,0.02222222,0.0,0.0,0.02222222,0.36464225293530084,0.08221987592932536,0.02222222089767456
1557303_at,0.0,0.15555555,0.2061739269131548,0.11761031969395798,0.15555555,0.008881911855301922,0.0,0.15555555,0.0,0.0,0.15555555,0.2656162198772988,0.0,0.15555555,0.027431603548338988,0.0,0.15555555,0.0,0.0,0.15555555,0.01092100609541266,0.16785474940419873,0.15555555,0.10627646005503716,0.0,0.15555555,0.0,0.0,0.15555555,0.0,0.08221072200933068,0.08221072200933068
219693_at,0.0033632009072136443,0.0,0.0,0.36670320077604357,0.0,0.3335430145034772,0.0,0.0,0.050805308199507876,0.0,0.0,0.09754465087470318,0.0,0.0,0.2966781563410443,0.0,0.0,0.005507621816315091,0.0,0.0,0.061720347665792145,0.5076770274480192,0.0,0.27905192731854317,0.32517985201261196,0.0,0.02811735766372563,0.04476252958334062,0.0,0.0,0.08002180650367793,0.0
218638_s_at,0.24439432330139038,0.0,0.20214005617315364,0.0,0.0,0.06748305893088537,0.10202597105455176,0.0,0.048025300475864,0.03135998695239607,0.0,0.24235149752331017,0.0,0.0,0.04400469112699289,0.0,0.0,0.2332630953783779,0.006077180160538644,0.0,0.0,0.008323910859377158,0.0,0.3700594440901344,0.0,0.0,0.37585966905471063,0.27572096283423575,0.0,0.14712734178996276,0.07994054965686273,0.006077180160538644
227168_at,0.0,0.11111111,0.15056365994891244,0.0,0.11111111,0.10613074023547561,0.0,0.11111111,0.18648488264314725,0.20131020954086787,0.11111111,0.0,0.0,0.11111111,0.0,0.0,0.11111111,0.1591791852129729,0.0,0.11111111,0.17285648489547364,0.0,0.11111111,0.0303335447592821,0.0,0.11111111,0.26783317334986173,0.0,0.11111111,0.0,0.07952676666585093,0.1111111119389534
201590_x_at,0.1879077970498259,0.02222222,0.2201910192961885,0.0,0.02222222,0.05240493991173207,0.0,0.02222222,0.07423975809891431,0.29397292304686773,0.02222222,0.0,0.0,0.02222222,0.2545955350945746,0.0,0.02222222,0.0,0.05436303012990105,0.02222222,0.14886016779822844,0.0,0.02222222,0.06001049870932331,0.0,0.02222222,0.00714677303759417,0.2635606810953232,0.02222222,0.5260728155878744,0.0788516049277698,0.02222222089767456
221087_s_at,0.003873856614221095,0.11111111,0.008475986634268368,0.0,0.11111111,0.09666585907517612,0.0,0.11111111,0.08769103126103966,0.02906702319196258,0.11111111,0.0,0.0,0.11111111,0.0,0.0,0.11111111,0.022415620513464657,0.07794463268287585,0.11111111,0.0,0.5349611797149232,0.11111111,0.2511181353526365,0.12145828513710466,0.11111111,0.0,0.0,0.11111111,0.0,0.07815942431890689,0.07815942431890689
226676_at,0.0,0.02222222,0.005554283650135948,0.0,0.02222222,0.20262752808903742,0.025365965297531514,0.02222222,0.1824884657538542,0.0,0.02222222,0.0,0.003590150037355467,0.02222222,0.29450846148961995,0.005127154116788055,0.02222222,0.8907103162751225,0.05240812800653503,0.02222222,0.04868014359338849,0.0,0.02222222,0.0,0.0,0.02222222,0.272482751992431,0.0,0.02222222,0.11088735473276995,0.07722176373371051,0.02222222089767456
212489_at,0.05419485977117836,0.0,0.0,0.0,0.0,0.08185087869388023,0.0,0.0,0.06287355676000835,0.0,0.0,0.03266232680236839,0.0,0.0,0.12628054258738536,0.31823249795721964,0.0,0.317161745772479,0.09204472990200412,0.0,0.018557894058703422,0.0,0.0,0.24740038373767242,0.4862341785216228,0.0,0.3549658719139531,0.0,0.0,0.06212935131016735,0.07515296059295476,0.0
200677_at,0.01616724262511037,0.04444444,0.1828579065415199,0.09475300092043193,0.04444444,0.0,0.0,0.04444444,0.0,0.0,0.04444444,0.0,0.0,0.04444444,0.07809612697172166,0.8436995150267981,0.04444444,0.149543988608105,0.0,0.04444444,0.01218119228307893,0.17140431060164796,0.04444444,0.0,0.0,0.04444444,0.20845682561719897,0.046272322682198136,0.04444444,0.0,0.07492922832771007,0.04444444179534912
1570412_at,0.0,0.15555555,0.07752737852967366,0.0,0.15555555,0.06817662055400392,0.021614753954552986,0.15555555,0.0050452479972472415,0.0,0.15555555,0.1884691170612133,0.0,0.15555555,0.06884849766718755,0.10984742492673644,0.15555555,0.0,0.0,0.15555555,0.0,0.009040400921037388,0.15555555,0.03733094201625284,0.0,0.15555555,0.003238610085327504,0.0,0.15555555,0.0797487035015464,0.0741481053350666,0.06884849766718755
201711_x_at,0.0,0.06666666,0.050209698960477125,0.0,0.06666666,0.0,0.0,0.06666666,0.0,0.04435039348791938,0.06666666,0.6008604345118229,0.11028081175281108,0.06666666,0.6623247201216869,0.0,0.06666666,0.0,0.0,0.06666666,0.0029555059396417513,0.0,0.06666666,0.020482585360743082,0.057699429306446885,0.06666666,0.006052132535313698,0.0,0.06666666,0.0,0.07406274463023665,0.050209698960477125
202551_s_at,0.0,0.06666666,0.0,0.0,0.06666666,0.03432325403425361,0.0,0.06666666,0.0169375478092385,0.0,0.06666666,0.09725451071087789,0.3812094189437106,0.06666666,0.28699124433132617,0.0,0.06666666,0.24587497005005776,0.0,0.06666666,0.39996669974578614,0.0,0.06666666,0.0,0.0,0.06666666,0.07373889796036673,0.0,0.06666666,0.0,0.0734321056838618,0.06666666269302368
241725_at,0.0,0.0,0.477273985879902,0.35022295158324057,0.0,0.08350094548979771,0.03266813762590464,0.0,0.0,0.0,0.0,0.09374733741609974,0.08668303634129472,0.0,0.0,0.0,0.0,0.19487169010934374,0.3237002765038389,0.0,0.0,0.0,0.0,0.4587606655742247,0.0,0.0,0.0,0.07775784572852183,0.0,0.0,0.07263956240840562,0.0
206923_at,0.0,0.02222222,0.23540731070499235,0.0,0.02222222,0.0745490639172501,0.0,0.02222222,0.09666948597053031,0.22435381417768838,0.02222222,0.0,0.20369051795424398,0.02222222,0.3613009732774853,0.0,0.02222222,0.032029423463322465,0.0,0.02222222,0.0,0.0,0.02222222,0.4958939525994675,0.0,0.02222222,0.20662794370980175,0.0,0.02222222,0.004995937402694667,0.07192468773847407,0.02222222089767456
209931_s_at,0.17070586034526472,0.11111111,0.03832135973793614,0.10984399481678578,0.11111111,0.0,0.0,0.11111111,0.0,0.0,0.11111111,0.0,0.0,0.11111111,0.009089391381457515,0.0,0.11111111,0.06511475897072978,0.0,0.11111111,0.09981918928155946,0.0,0.11111111,0.35192261522990775,0.0,0.11111111,0.03135182189155141,0.0,0.11111111,0.09428184784137938,0.06938539862953687,0.06938539862953687
210427_x_at,0.0,0.0,0.0,0.051905317169668244,0.0,0.0,0.0,0.0,0.13098258638036772,0.17312047609275405,0.0,0.007807113694782241,0.0,0.0,0.013398479376900908,0.07188860831256969,0.0,0.024681977982066228,0.1008435170793578,0.0,0.0,0.20776626821506933,0.0,0.6376014593957442,0.0,0.0,0.06280049130284915,0.21033993711313426,0.0,0.36946897053646494,0.06875350675505762,0.0
213503_x_at,0.2382647161049909,0.02222222,0.0,0.0,0.02222222,0.30311544528541734,0.0,0.02222222,0.012432247359522194,0.0,0.02222222,0.009919187556096873,0.08818274066308436,0.02222222,0.2533563856693845,0.09720061451465312,0.02222222,0.20985817954763694,0.4247199463875809,0.02222222,0.003812792839027248,0.0,0.02222222,0.0,0.005099440632199213,0.02222222,0.15740240784592613,0.0,0.02222222,0.0,0.06751954377940884,0.02222222089767456
225783_at,0.10915397850329855,0.0,0.26156831211338133,0.3117291827574312,0.0,0.0741058622368624,0.021781986712960173,0.0,0.0,0.3081668648686485,0.0,0.09806915492972396,0.07188883422964773,0.0,0.22792992369336282,0.09717436202674094,0.0,0.010013132610229934,0.06474924905722888,0.0,0.024791206243945964,0.0,0.0,0.01366385670877426,0.0814908693694559,0.0,0.0,0.0,0.0,0.24911754637720848,0.0675131440812967,0.01366385670877426
219327_s_at,0.0,0.04444444,0.0,0.02429983093814345,0.04444444,0.0,0.1334965257649795,0.04444444,0.0,0.014273800817453454,0.04444444,0.0,0.5569568660294845,0.04444444,0.13749600344683938,0.551645038719023,0.04444444,0.0,0.0,0.04444444,0.09330449491424614,0.0,0.04444444,0.0,0.0,0.04444444,0.0,0.0,0.04444444,0.05741557098097589,0.06711108498548789,0.04444444179534912
208816_x_at,0.0,0.02222222,0.03480220722878127,0.12362846221108997,0.02222222,0.0024751497379113725,0.19782112686298042,0.02222222,0.09150605266417527,0.05926372993411528,0.02222222,0.09976505250094081,0.2351453546192465,0.02222222,0.0,0.1518038847475662,0.02222222,0.12011930563878027,0.05412461186094875,0.02222222,0.0039061275440297077,0.0,0.02222222,0.13221308854242486,0.0,0.02222222,0.059117298231583966,0.37489963540127924,0.02222222,0.0,0.06542710989008665,0.02222222089767456
228098_s_at,0.0,0.0,0.011580772284953644,0.0,0.0,0.10550013695492573,0.019593918032761518,0.0,0.0,0.0,0.0,0.07251335039770192,0.0,0.0,0.26042325037919384,0.0,0.0,0.14579309658085482,0.7573100344665546,0.0,0.10632465686364956,0.07743994502403953,0.0,0.0,0.08187608619930718,0.0,0.0,0.036907029689312296,0.0,0.27873081628455604,0.06513310310526037,0.0
203693_s_at,0.031760019164983354,0.04444444,0.03149557541611941,0.0,0.04444444,0.0,0.0048829015048545915,0.04444444,0.12894784764747025,0.0,0.04444444,0.01489917280619626,0.32372014860998927,0.04444444,0.2347703570880753,0.11301022846330343,0.04444444,0.16540761951230712,0.0,0.04444444,0.0,0.07035898011883464,0.04444444,0.1674074107054314,0.0,0.04444444,0.21753282186355932,0.0,0.04444444,0.0,0.06495458336182053,0.04444444179534912
228097_at,0.0,0.0,0.1755955887665952,0.0,0.0,0.39172424714471826,0.34698038423145483,0.0,0.0,0.033676634169522476,0.0,0.023504476811573836,0.0,0.0,0.005218352726698799,0.0,0.0,0.0,0.0,0.0,0.07032985282800976,0.28863849195585456,0.0,0.12710626545547687,0.2994254508529942,0.0,0.07090691138395781,0.0,0.0,0.10900412923994739,0.06473702618556013,0.0
49111_at,0.003151404861032903,0.0,0.3637373718951025,0.07443848210717952,0.0,0.0,0.32485946695168666,0.0,0.08061206294068719,0.0,0.0,0.0,0.0,0.0,0.11137465139281578,0.19610863881604995,0.0,0.0,0.0,0.0,0.05829477951817666,0.0,0.0,0.030673976486083776,0.2685119759030426,0.0,0.06909322953692183,0.0,0.0,0.35845756121856487,0.06464378672091148,0.0
208592_s_at,0.008074871854329032,0.0,0.35981805169573455,0.0,0.0,0.0,0.0,0.0,0.05901437860318367,0.0,0.0,0.37439362444512436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19022786185879997,0.5774600172860662,0.0,0.0,0.0,0.0,0.30530741446590665,0.0,0.0,0.033154706492499374,0.06358169755672147,0.0
235099_at,0.0,0.0,0.011557242357465594,0.0,0.0,0.3618182502505331,0.0,0.0,0.0,0.0,0.0,0.303222509528198,0.0,0.0,0.15213769493089271,0.0,0.0,0.0,0.0,0.0,0.11918168640434029,0.008140263542884421,0.0,0.1691230102123297,0.3282338820048441,0.0,0.42181988087447614,0.0,0.0,0.0,0.06250781400353214,0.0
218337_at,0.009142297774393916,0.0,0.0,0.0,0.0,0.01171591025638199,0.0,0.0,0.0,0.1554955832750317,0.0,0.0,0.2639215776849016,0.0,0.41165200257140216,0.0,0.0,0.21979988218715227,0.028093228061150433,0.0,0.06083468262819917,0.15469678417474236,0.0,0.2159167089613719,0.20518350692455392,0.0,0.12273999924687058,0.009597006843387651,0.0,0.0,0.06229297235298466,0.0
207688_s_at,0.0154478016784141,0.02222222,0.16326632803100483,0.0,0.02222222,0.26669686204171156,0.004302540499865214,0.02222222,0.03902590182545713,0.11947857307467774,0.02222222,0.0,0.004538003459910399,0.02222222,0.10066767325828288,0.27977087739606576,0.02222222,0.045099296676219446,0.0,0.02222222,0.18240690048948816,0.0,0.02222222,0.13551792206763102,0.0,0.02222222,0.08018152254290714,0.04895048926913773,0.02222222,0.15315367089473858,0.06202421907274191,0.02222222089767456
201598_s_at,0.0,0.11111111,0.05677212111238513,0.0,0.11111111,0.016201158597634876,0.006291394114489001,0.11111111,0.002485531237918673,0.0,0.11111111,0.0,0.0,0.11111111,0.05252640970002435,0.008226438104385605,0.11111111,0.0063005159898579565,0.0,0.11111111,0.0015104751499147029,0.27675048515913464,0.11111111,0.12449157290491367,0.0,0.11111111,0.002823884514004126,0.10611594172962961,0.11111111,0.0,0.05905356825679421,0.05252640970002435
218084_x_at,0.0,0.0,0.29869837051974935,0.0,0.0,0.08203582392177924,0.0,0.0,0.15453406513580836,0.0,0.0,0.062205456143637025,0.08779690174226411,0.0,0.024742703508216085,0.0,0.0,0.0,0.05712025703684711,0.0,0.11983454504844951,0.1295047632192848,0.0,0.13459559473159854,0.0,0.0,0.043765585158508376,0.42293673189111225,0.0,0.09132821011284299,0.056969966939003254,0.0
210846_x_at,0.0,0.0,0.24877111110823044,0.3994317520316742,0.0,0.0,0.0053974636906058086,0.0,0.10411701488442997,0.0,0.0,0.0,0.10914965488785895,0.0,0.0,0.045897673852562985,0.0,0.2230400963657464,0.027018238609666213,0.0,0.11295019710661942,0.02234151561194021,0.0,0.055759048930191166,0.0,0.0,0.0,0.3497004204716157,0.0,0.0,0.056785806251704714,0.0
205718_at,0.0,0.02222222,0.0,0.33072339157314357,0.02222222,0.3885755134407589,0.0,0.02222222,0.0803318603586742,0.15309821151577352,0.02222222,0.018515816771380783,0.0428472108892944,0.02222222,0.1611286511805463,0.0244655110042338,0.02222222,0.0,0.0,0.02222222,0.1580632947255254,0.025309921037527144,0.02222222,0.09615766395803038,0.0,0.02222222,0.0,0.0,0.02222222,0.0,0.05671464184772114,0.02222222089767456
239062_at,0.0,0.02222222,0.2107531017728854,0.3004865510796495,0.02222222,0.02084187727504019,0.021253619861126356,0.02222222,0.028511314720445158,0.0,0.02222222,0.12749933856136336,0.2554193508453464,0.02222222,0.008844319969376326,0.0,0.02222222,0.04966948606487963,0.03943845331147723,0.02222222,0.03799102883917468,0.0,0.02222222,0.1344459396195079,0.04410164791859225,0.02222222,0.0,0.16100218551118822,0.02222222,0.03755841890438571,0.05666796144103946,0.02222222089767456
